Date,Entry,Strike,Initial Price,Option Type,Bought Delta,Lot,Expiry Month,Target Delta,rollover,Exit Price,Exit Delta,PNL,Exit Date
2019-05-31,BAJFINANCE-I3300PE,3300.0,42.0,put,-0.24816546722652877,202.38232913149068,2019-06-27,0.25,0,13.7,-0.13744563200090704,5727.419914421186,2019-06-17
2019-06-17,BAJFINANCE-I3600CE,3600.0,13.65,call,0.25449759256352755,201.56066116388786,2019-06-27,0.25,0,42.0,0.4781478613423989,-5714.244743996221,2019-06-20
2019-06-20,BAJFINANCE-I3500PE,3500.0,19.5,put,-0.2665533881761932,195.31795516945104,2019-06-27,0.25,0,0.2,-0.0,3769.636534770405,2019-06-27
2019-06-27,BAJFINANCE-I2800PE,2800.0,0.05,put,-0.0,191.93857965451056,2019-07-25,0.25,1,0.05,-0.00025877517538841195,0.0,2019-06-28
2019-06-28,BAJFINANCE-I3500PE,3500.0,35.0,put,-0.23065494080615578,189.94124872966614,2019-07-25,0.25,0,142.0,-0.5891986336299505,-20323.713614074277,2019-07-08
2019-07-08,BAJFINANCE-I3600CE,3600.0,38.5,call,0.2544356943361731,204.03106507043253,2019-07-25,0.25,0,0.1,0.0,7834.792898704609,2019-07-25
2019-07-25,BAJFINANCE-I3050CE,3050.0,0.05,call,0.0,230.45267489711935,2019-08-29,0.25,1,276.5,0.8117448347197914,-63708.641975308645,2019-07-26
2019-07-26,BAJFINANCE-I3500CE,3500.0,44.45,call,0.2680572185494664,213.93643031784842,2019-08-29,0.25,0,32.55,0.18179544352229038,2545.8435207823973,2019-08-01
2019-08-01,BAJFINANCE-I3050PE,3050.0,58.7,put,-0.2273116498513435,217.5940317065589,2019-08-29,0.25,0,18.95,-0.05743634688643693,8649.362760335716,2019-08-21
2019-08-21,BAJFINANCE-I3350CE,3350.0,44.0,call,0.29608136093614523,214.52650934722647,2019-08-29,0.25,0,48.5,0.5484321094952346,-965.3692920625191,2019-08-27
2019-08-27,BAJFINANCE-I3300PE,3300.0,23.0,put,-0.21218304145607259,208.52261725673603,2019-08-29,0.25,0,0.05,-1.0,4785.594066042092,2019-08-29
2019-08-29,BAJFINANCE-I2500PE,2500.0,0.05,put,-0.0,212.37864077669903,2019-09-26,0.25,1,0.05,-0.00014532880742558325,0.0,2019-08-30
2019-08-30,BAJFINANCE-I3200PE,3200.0,76.0,put,-0.2749172703697511,210.11241013942458,2019-09-26,0.25,0,0.05,-0.0,15958.037550089297,2019-09-26
2019-09-26,BAJFINANCE-I2600PE,2600.0,0.1,put,-0.0,174.8688483637272,2019-10-31,0.25,1,0.1,-2.769907819758408e-07,0.0,2019-09-27
2019-09-27,BAJFINANCE-I3850PE,3850.0,84.4,put,-0.23600591733270881,172.0641553493517,2019-10-31,0.25,0,123.8,-0.3760269041672162,-6779.327720764455,2019-10-07
2019-10-07,BAJFINANCE-I4150CE,4150.0,68.35,call,0.2547965021144309,178.79948914431674,2019-10-31,0.25,0,128.0,0.43959332542590307,-10665.389527458494,2019-10-17
2019-10-17,BAJFINANCE-I3950PE,3950.0,84.05,put,-0.24551628549454835,170.94017094017093,2019-10-31,0.25,0,50.8,-0.4054262722308378,5683.760683760684,2019-10-25
2019-10-25,BAJFINANCE-I4100CE,4100.0,25.4,call,0.23279387271279595,175.92359889419453,2019-10-31,0.25,0,0.05,0.0,4459.663231967831,2019-10-31
2019-10-31,BAJFINANCE-I4050CE,4050.0,0.05,call,0.0,173.7403822288409,2019-11-28,0.25,1,190.0,0.5712978918094261,-33001.985604368325,2019-11-01
2019-11-01,BAJFINANCE-I4350CE,4350.0,70.35,call,0.24317978615669072,171.77914110429447,2019-11-28,0.25,0,108.0,0.4158200371986092,-6467.484662576688,2019-11-05
2019-11-05,BAJFINANCE-I4050PE,4050.0,60.55,put,-0.23077528585865997,164.7058823529412,2019-11-28,0.25,0,31.0,-0.40452254244485936,4867.058823529412,2019-11-22
2019-11-22,BAJFINANCE-I4200CE,4200.0,12.6,call,0.24076346241808422,171.56441823571927,2019-11-28,0.25,0,0.05,0.0,2153.1334488582766,2019-11-28
2019-11-28,BAJFINANCE-I4150CE,4150.0,0.05,call,0.0,170.44071098125153,2019-12-26,0.25,1,0.05,0.44419982099229505,0.0,2019-11-29
2019-11-29,BAJFINANCE-I4300CE,4300.0,46.65,call,0.2824786151288823,172.0747295968535,2019-12-26,0.25,0,9.9,0.19144508181496211,6323.746312684366,2019-12-13
2019-12-13,BAJFINANCE-I3900PE,3900.0,13.75,put,-0.19711779025792286,171.7369970559372,2019-12-26,0.25,0,0.1,-0.0,2344.210009813543,2019-12-26
2019-12-26,BAJFINANCE-I3000PE,3000.0,0.05,put,-0.0,167.50418760469012,2020-01-30,0.25,1,0.05,-4.269181676615349e-05,0.0,2019-12-27
2019-12-27,BAJFINANCE-I4000PE,4000.0,25.4,put,-0.2156938291091825,164.58970138725604,2020-01-30,0.25,0,99.7,-0.4607194839026057,-12229.014813073125,2020-01-06
2020-01-06,BAJFINANCE-I4200CE,4200.0,42.95,call,0.2961119512750554,174.9956207345911,2020-01-30,0.25,0,90.5,0.5560702946236418,-8321.041765929807,2020-01-16
2020-01-16,BAJFINANCE-I4100PE,4100.0,29.45,put,-0.30166423485126814,165.95738849643126,2020-01-30,0.25,0,0.05,-0.0,4879.147221795079,2020-01-30
2020-01-30,BAJFINANCE-I3100PE,3100.0,0.1,put,-0.0,160.76431212326892,2020-02-27,0.25,1,0.1,-3.649173714662836e-05,0.0,2020-01-31
2020-01-31,BAJFINANCE-I4200PE,4200.0,88.0,put,-0.2836871981984611,159.81369923486454,2020-02-27,0.25,0,1.1,-1.0179524481624517e-06,13887.81046350973,2020-02-24
2020-02-24,BAJFINANCE-I4900CE,4900.0,20.0,call,0.2872472597253092,145.34883720930233,2020-02-27,0.25,0,0.05,0.0,2899.7093023255816,2020-02-27
2020-02-27,BAJFINANCE-I4800CE,4800.0,0.05,call,0.0,146.95077149155034,2020-03-26,0.25,1,66.95,0.2647219259191054,-9831.006612784719,2020-02-28
2020-02-28,BAJFINANCE-I4800CE,4800.0,66.95,call,0.2647219259191054,155.55555555555554,2020-03-26,0.25,0,0.2,0.0,10383.333333333332,2020-03-26
2020-03-26,BAJFINANCE-I2000PE,2000.0,5.65,put,-0.0,247.78761061946904,2020-03-26,0.25,0,5.65,-0.0,0.0,2020-03-26
2020-03-26,BAJFINANCE-I2000PE,2000.0,5.65,put,-0.0,247.78761061946904,2020-04-30,0.25,1,147.95,-0.03780793153330751,-35260.17699115044,2020-03-27
2020-03-27,BAJFINANCE-I2400PE,2400.0,269.5,put,-0.28263445163583445,272.1617418351477,2020-04-30,0.25,0,401.05,-0.6707173126909594,-35802.877138413685,2020-03-31
2020-03-31,BAJFINANCE-I2500CE,2500.0,190.0,call,0.2363632217099636,316.591664593745,2020-04-30,0.25,0,0.05,0.0,60136.58668958186,2020-04-30
2020-04-30,BAJFINANCE-I1400PE,1400.0,0.05,put,-0.0,301.98446937014666,2020-04-30,0.25,0,0.05,-0.0,0.0,2020-04-30
2020-04-30,BAJFINANCE-I1400PE,1400.0,0.05,put,-0.0,301.98446937014666,2020-05-28,0.25,1,14.7,-0.0021768290311364926,-4424.072476272648,2020-05-04
2020-05-04,BAJFINANCE-I1900PE,1900.0,111.1,put,-0.22502762249888436,335.0885591191958,2020-05-28,0.25,0,85.65,-0.20711421193876978,8528.00382958353,2020-05-12
2020-05-12,BAJFINANCE-I2300CE,2300.0,84.0,call,0.21864423199866978,337.50391745618475,2020-05-28,0.25,0,0.05,0.0,28333.453870446712,2020-05-28
2020-05-28,BAJFINANCE-I2000CE,2000.0,0.05,call,0.0,360.63884595569294,2020-06-25,0.25,1,100.55,0.46864165787426965,-36244.20401854714,2020-05-29
2020-05-29,BAJFINANCE-I2200CE,2200.0,42.95,call,0.24688640524104277,360.63884595569294,2020-06-25,0.25,0,126.0,0.48888936076820844,-29951.0561566203,2020-06-01
2020-06-01,BAJFINANCE-I2000PE,2000.0,76.0,put,-0.27254881046184337,324.6527525753196,2020-06-25,0.25,0,0.05,-0.0,24657.376558095526,2020-06-25
2020-06-25,BAJFINANCE-I1200PE,1200.0,0.05,put,-0.0,234.2664948712371,2020-07-30,0.25,1,0.05,-7.05841489451312e-07,0.0,2020-06-26
2020-06-26,BAJFINANCE-I2650PE,2650.0,126.2,put,-0.26464129121959645,240.3392216442636,2020-07-30,0.25,0,87.75,-0.2318920251968843,9241.043072221937,2020-07-01
2020-07-01,BAJFINANCE-I3400CE,3400.0,73.0,call,0.244222785901844,237.28813559322035,2020-07-30,0.25,0,104.0,0.3349926826001479,-7355.932203389831,2020-07-06
2020-07-06,BAJFINANCE-I2850PE,2850.0,94.15,put,-0.24900495246852838,224.26193075874443,2020-07-30,0.25,0,6.3,-0.025259421893468696,19701.4106171557,2020-07-27
2020-07-27,BAJFINANCE-I3300CE,3300.0,23.5,call,0.2639623717289988,220.3267061053569,2020-07-30,0.25,0,0.05,0.0,5166.661258170619,2020-07-30
2020-07-30,BAJFINANCE-I3250CE,3250.0,0.05,call,0.0,217.33392684123982,2020-08-27,0.25,1,195.95,0.5530940678369817,-42575.71626819888,2020-07-31
2020-07-31,BAJFINANCE-I3750CE,3750.0,44.0,call,0.2390339485853029,214.72392638036808,2020-08-27,0.25,0,63.0,0.3322837605772031,-4079.7546012269936,2020-08-07
2020-08-07,BAJFINANCE-I3200PE,3200.0,53.85,put,-0.2548175028646197,201.66517237575488,2020-08-27,0.25,0,0.05,-0.0,10849.586273815614,2020-08-27
2020-08-27,BAJFINANCE-I1950PE,1950.0,0.5,put,-0.0,192.51925192519252,2020-09-24,0.25,1,0.5,-5.077182315334429e-05,0.0,2020-08-28
2020-08-28,BAJFINANCE-I3350PE,3350.0,47.55,put,-0.2527201758753733,190.47619047619048,2020-09-24,0.25,0,56.4,-0.26457774501096465,-1685.714285714286,2020-09-04
2020-09-04,BAJFINANCE-I4050CE,4050.0,25.0,call,0.2471801902160673,193.53055017970695,2020-09-24,0.25,0,0.0,0.0,4838.263754492674,2020-09-24
2020-09-24,BAJFINANCE-I3050CE,3050.0,0.15,call,0.0,230.59690899338156,2020-10-29,0.25,1,216.75,0.606375836012655,-49947.29048796644,2020-09-25
2020-09-25,BAJFINANCE-I3650CE,3650.0,30.0,call,0.2462513888126277,223.4993614303959,2020-10-29,0.25,0,55.95,0.3539872959185528,-5799.808429118774,2020-09-28
2020-09-28,BAJFINANCE-I3050PE,3050.0,56.9,put,-0.26391518450828544,209.5808383233533,2020-10-29,0.25,0,65.25,-0.26474381347259374,-1750.0000000000005,2020-10-13
2020-10-13,BAJFINANCE-I3600CE,3600.0,46.5,call,0.25548294266402083,214.06072554170436,2020-10-29,0.25,0,6.25,0.16021603307923887,8615.944203053601,2020-10-23
2020-10-23,BAJFINANCE-I3150PE,3150.0,14.0,put,-0.2430868021074113,211.2251056125528,2020-10-29,0.25,0,0.05,-0.0,2946.590223295111,2020-10-29
2020-10-29,BAJFINANCE-I2300PE,2300.0,0.05,put,-0.0,207.40740740740742,2020-11-26,0.25,1,0.05,-0.011849350103667817,0.0,2020-10-30
2020-10-30,BAJFINANCE-I3000PE,3000.0,50.3,put,-0.24770814291250992,212.12121212121212,2020-11-26,0.25,0,0.05,-0.0,10659.09090909091,2020-11-26
2020-11-26,BAJFINANCE-I4900CE,4900.0,0.05,call,0.0,144.3298969072165,2020-11-26,0.25,0,0.05,0.0,0.0,2020-11-26
2020-11-26,BAJFINANCE-I4900CE,4900.0,0.05,call,0.0,144.3298969072165,2020-12-31,0.25,1,201.0,0.5411675927128965,-29003.09278350515,2020-11-27
2020-11-27,BAJFINANCE-I4400PE,4400.0,85.0,put,-0.25390298116290383,143.59564058405024,2020-12-31,0.25,0,9.6,-0.08528523008058547,10827.11130003739,2020-12-22
2020-12-22,BAJFINANCE-I5400CE,5400.0,25.0,call,0.24615710127451312,139.73171231771576,2020-12-31,0.25,0,13.6,0.35604390265696245,1592.9415204219597,2020-12-30
2020-12-30,BAJFINANCE-I5200PE,5200.0,5.2,put,-0.22146658376143868,131.32592279911825,2020-12-31,0.25,0,0.05,-0.0,676.328502415459,2020-12-31
2020-12-31,BAJFINANCE-I2500PE,2500.0,0.1,put,-0.0,132.388953753172,2021-01-28,0.25,1,0.1,-4.512815444822299e-06,0.0,2021-01-01
2021-01-01,BAJFINANCE-I4800PE,4800.0,67.55,put,-0.2547112540967556,132.77693474962064,2021-01-28,0.25,0,131.75,-0.3570854587835325,-8524.279210925646,2021-01-11
2021-01-11,BAJFINANCE-I5500CE,5500.0,61.4,call,0.2647153489275267,140.46775481417612,2021-01-28,0.25,0,16.0,0.22267563439031873,6377.236068563596,2021-01-21
2021-01-21,BAJFINANCE-I4800PE,4800.0,14.9,put,-0.21865827004688376,136.87246419318572,2021-01-28,0.25,0,0.65,,1950.4326147528966,2021-01-28
2021-01-28,BAJFINANCE-I4900CE,4900.0,0.05,call,0.0,145.83333333333334,2021-01-28,0.25,0,0.05,0.0,0.0,2021-01-28
2021-01-28,BAJFINANCE-I4900CE,4900.0,0.05,call,0.0,145.83333333333334,2021-02-25,0.25,1,168.95,0.466519781302031,-24631.25,2021-01-29
2021-01-29,BAJFINANCE-I5400CE,5400.0,47.0,call,0.26022786065375403,147.93368031671164,2021-02-25,0.25,0,131.95,0.4378916439565929,-12566.966142904652,2021-02-02
2021-02-02,BAJFINANCE-I4700PE,4700.0,56.95,put,-0.24019837102049202,135.2657004830918,2021-02-25,0.25,0,3.25,-0.011652298730111883,7263.76811594203,2021-02-22
2021-02-22,BAJFINANCE-I5600CE,5600.0,17.0,call,0.2314140745880075,130.7690103300419,2021-02-25,0.25,0,0.5,0.0,2157.6886704456915,2021-02-25
2021-02-25,BAJFINANCE-I5600CE,5600.0,0.5,call,0.0,126.35150761987136,2021-03-25,0.25,1,131.0,0.39861174378025355,-16488.87174439321,2021-02-26
2021-02-26,BAJFINANCE-I6000CE,6000.0,52.1,call,0.25798644304431406,133.4973494482688,2021-03-25,0.25,0,36.0,0.28223194700289933,2149.307326117128,2021-03-12
2021-03-12,BAJFINANCE-I5200PE,5200.0,47.45,put,-0.2731752958034759,126.35379061371842,2021-03-25,0.25,0,27.0,-0.2459634160000434,2583.935018050542,2021-03-19
2021-03-19,BAJFINANCE-I5800CE,5800.0,12.25,call,0.2520512234352327,127.9251408391838,2021-03-25,0.25,0,0.05,0.0,1560.6867182380422,2021-03-25
2021-03-25,BAJFINANCE-I5200CE,5200.0,0.05,call,0.0,136.6120218579235,2021-04-29,0.25,1,242.0,0.5425038816166113,-33053.27868852459,2021-03-26
2021-03-26,BAJFINANCE-I5900CE,5900.0,39.3,call,0.2575178873606101,134.96838143931015,2021-04-29,0.25,0,1.0,4.4227052281570204e-07,5169.289009125579,2021-04-26
2021-04-26,BAJFINANCE-I4600PE,4600.0,43.0,put,-0.23120593958712732,147.55480607082632,2021-04-29,0.25,0,0.05,-0.0,6337.478920741991,2021-04-29
2021-04-29,BAJFINANCE-I3500PE,3500.0,0.05,put,-0.0,127.85388127853881,2021-05-27,0.25,1,7.45,-0.0002565652395911122,-946.1187214611872,2021-04-30
2021-04-30,BAJFINANCE-I5100PE,5100.0,110.5,put,-0.2713205193009808,128.4639383373096,2021-05-27,0.25,0,62.5,-0.28609052848529193,6166.26904019086,2021-05-14
2021-05-14,BAJFINANCE-I5700CE,5700.0,42.95,call,0.2353012802827401,131.5295001878993,2021-05-27,0.25,0,97.0,0.4395628526396813,-7109.169485155956,2021-05-19
2021-05-19,BAJFINANCE-I5400PE,5400.0,44.6,put,-0.25918604843288573,124.55516014234875,2021-05-27,0.25,0,0.1,-0.0,5542.704626334519,2021-05-27
2021-05-27,BAJFINANCE-I3500PE,3500.0,0.05,put,-0.0,123.02284710017575,2021-06-24,0.25,1,0.05,-3.0309305222434713e-05,0.0,2021-05-28
2021-05-28,BAJFINANCE-I5200PE,5200.0,75.4,put,-0.22989070587697863,124.64387464387464,2021-06-24,0.25,0,34.35,-0.1373240318160815,5116.631054131054,2021-06-09
2021-06-09,BAJFINANCE-I6000CE,6000.0,64.0,call,0.2806133768790803,123.4132581100141,2021-06-24,0.25,0,273.0,0.6116999520987738,-25793.370944992945,2021-06-10
2021-06-10,BAJFINANCE-I5800PE,5800.0,81.0,put,-0.2450976307351132,114.64133639043564,2021-06-24,0.25,0,0.05,-0.0,9280.216180805766,2021-06-24
2021-06-24,BAJFINANCE-I3800PE,3800.0,0.05,put,-0.0,115.79818031430935,2021-07-29,0.25,1,0.05,-3.757601025182937e-05,0.0,2021-06-25
2021-06-25,BAJFINANCE-I5700PE,5700.0,84.85,put,-0.2641043236742351,115.32125205930807,2021-07-29,0.25,0,103.0,-0.29981405484708634,-2093.080724876442,2021-07-01
2021-07-01,BAJFINANCE-I6500CE,6500.0,62.05,call,0.24914128956768,117.28436628383429,2021-07-29,0.25,0,105.95,0.3523909013260704,-5148.783679860326,2021-07-06
2021-07-06,BAJFINANCE-I5900PE,5900.0,77.4,put,-0.2729839058936337,112.83043197936814,2021-07-29,0.25,0,106.8,-0.34516122140148126,-3317.2147001934222,2021-07-19
2021-07-19,BAJFINANCE-I6300CE,6300.0,69.0,call,0.2562934536335386,116.18353293608966,2021-07-29,0.25,0,28.7,0.355170361853989,4682.196377324413,2021-07-27
2021-07-27,BAJFINANCE-I6100PE,6100.0,14.5,put,-0.21202355888424224,112.33971349617703,2021-07-29,0.25,0,0.05,-0.0,1623.308860019758,2021-07-29
2021-07-29,BAJFINANCE-I4000PE,4000.0,0.15,put,-0.0,109.47763528307789,2021-08-26,0.25,1,3.0,-3.7403858899968737e-06,-312.011260556772,2021-07-30
2021-07-30,BAJFINANCE-I5900PE,5900.0,69.85,put,-0.26037171008513416,112.32438924174971,2021-08-26,0.25,0,49.0,-0.2570790271051311,2341.963515690481,2021-08-11
2021-08-11,BAJFINANCE-I6500CE,6500.0,49.2,call,0.2618887733810128,113.61791916896608,2021-08-26,0.25,0,122.0,0.5708187167668446,-8271.384515500731,2021-08-18
2021-08-18,BAJFINANCE-I6300PE,6300.0,31.9,put,-0.2270676204635711,106.96821515892421,2021-08-26,0.25,0,0.05,-0.0,3406.937652811736,2021-08-26
2021-08-26,BAJFINANCE-I4000PE,4000.0,0.05,put,-0.0,100.56893426482578,2021-09-30,0.25,1,2.95,-2.807269520845073e-07,-291.64990936799484,2021-08-27
2021-08-27,BAJFINANCE-I6500PE,6500.0,85.9,put,-0.23816151030819416,100.64773720450219,2021-09-30,0.25,0,19.8,-0.035486480721921586,6652.815429217596,2021-09-13
2021-09-13,BAJFINANCE-I7900CE,7900.0,74.5,call,0.24969037440101832,94.03546480386889,2021-09-30,0.25,0,75.8,0.20299830178412748,-122.24610424502929,2021-09-17
2021-09-17,BAJFINANCE-I7100PE,7100.0,78.5,put,-0.2318929739207934,94.23421494108248,2021-09-30,0.25,0,68.6,-0.2110386493434812,932.9187279167171,2021-09-20
2021-09-20,BAJFINANCE-I7800CE,7800.0,81.0,call,0.2213114640542918,94.31420102398275,2021-09-30,0.25,0,215.0,0.5413086569852114,-12638.102937213687,2021-09-21
2021-09-21,BAJFINANCE-I7500PE,7500.0,73.0,put,-0.21461411639582684,89.51349644857761,2021-09-30,0.25,0,49.0,-0.41819755957665583,2148.323914765863,2021-09-28
2021-09-28,BAJFINANCE-I7700CE,7700.0,37.0,call,0.21883566907456437,92.88747346072186,2021-09-30,0.25,0,0.2,0.0,3418.2590233545643,2021-09-30
2021-09-30,BAJFINANCE-I7700CE,7700.0,0.2,call,0.0,91.21709669012249,2021-10-28,0.25,1,279.15,0.44599053960466783,-25445.009121709667,2021-10-01
2021-10-01,BAJFINANCE-I8100CE,8100.0,151.05,call,0.25481403389182633,93.02325581395348,2021-10-28,0.25,0,181.45,0.35345390954668787,-2827.906976744184,2021-10-11
2021-10-11,BAJFINANCE-I7500PE,7500.0,115.8,put,-0.2553949848384066,89.41116362242943,2021-10-28,0.25,0,123.0,-0.2251919291406237,-643.7603780814921,2021-10-20
2021-10-20,BAJFINANCE-I8100CE,8100.0,146.95,call,0.22165274611905467,90.09009009009009,2021-10-28,0.25,0,0.05,0.0,13234.23423423423,2021-10-28
2021-10-28,BAJFINANCE-I7500CE,7500.0,0.05,call,0.0,93.82308860487628,2021-11-25,0.25,1,290.0,0.4941776903431124,-27204.004540983875,2021-10-29
2021-10-29,BAJFINANCE-I8000CE,8000.0,129.5,call,0.2394189416400082,94.35297193395367,2021-11-25,0.25,0,97.1,0.2413547765338862,3057.0362906600994,2021-11-09
2021-11-09,BAJFINANCE-I7300PE,7300.0,99.8,put,-0.2791846718235274,92.4965466744644,2021-11-25,0.25,0,258.05,-0.8553972253552766,-14637.57851123399,2021-11-22
2021-11-22,BAJFINANCE-I7200CE,7200.0,58.45,call,0.27469376271743207,99.07997169143665,2021-11-25,0.25,0,0.05,0.0,5786.270346779901,2021-11-25
2021-11-25,BAJFINANCE-I7200CE,7200.0,0.05,call,0.0,98.0666853460353,2021-12-30,0.25,1,115.0,0.316589259352794,-11272.765480526758,2021-11-26
2021-11-26,BAJFINANCE-I7300CE,7300.0,90.0,call,0.2698804981027785,103.2448377581121,2021-12-30,0.25,0,252.95,0.5769094692581501,-16823.746312684365,2021-12-08
2021-12-08,BAJFINANCE-I7000PE,7000.0,74.0,put,-0.23771580625077754,95.1086956521739,2021-12-30,0.25,0,251.65,-0.5918559163248021,-16896.059782608696,2021-12-15
2021-12-15,BAJFINANCE-I7200CE,7200.0,80.95,call,0.2576641530225033,102.10109169112692,2021-12-30,0.25,0,0.15,0.0,8249.768208643056,2021-12-30
2021-12-30,BAJFINANCE-I6900CE,6900.0,0.05,call,0.0,101.91379845567984,2022-01-27,0.25,1,296.0,0.5839039790502656,-30161.38865295845,2021-12-31
2021-12-31,BAJFINANCE-I7500CE,7500.0,80.0,call,0.23670206350101552,100.45852427748149,2022-01-27,0.25,0,149.0,0.36592102775032875,-6931.638175146222,2022-01-03
2022-01-03,BAJFINANCE-I6900PE,6900.0,92.0,put,-0.2617591736651074,96.88581314878893,2022-01-27,0.25,0,8.45,-0.024309766982426106,8094.809688581315,2022-01-20
2022-01-20,BAJFINANCE-I7800CE,7800.0,49.0,call,0.2414937432054146,92.899800928998,2022-01-27,0.25,0,0.05,0.0,4547.445255474453,2022-01-27
2022-01-27,BAJFINANCE-I6900CE,6900.0,0.3,call,0.0,102.05569324974486,2022-02-24,0.25,1,300.0,0.5064530475726402,-30586.091266948533,2022-01-28
2022-01-28,BAJFINANCE-I7300CE,7300.0,149.0,call,0.27175569285377515,102.24351633330679,2022-02-24,0.25,0,132.5,0.3712700018191608,1687.018019499562,2022-02-09
2022-02-09,BAJFINANCE-I6800PE,6800.0,74.3,put,-0.22744299633276888,98.48682312433463,2022-02-24,0.25,0,203.0,-0.5150525969178157,-12675.254136101867,2022-02-14
2022-02-14,BAJFINANCE-I7000CE,7000.0,88.0,call,0.2816295474768076,103.49671028313743,2022-02-24,0.25,0,199.1,0.5869030090520866,-11498.484512456567,2022-02-16
2022-02-16,BAJFINANCE-I6800PE,6800.0,66.0,put,-0.20747619516605248,99.2063492063492,2022-02-24,0.25,0,235.0,-1.0,-16765.873015873014,2022-02-24
2022-02-24,BAJFINANCE-I6700CE,6700.0,20.0,call,0.0,105.96507373004417,2022-02-24,0.25,0,20.0,0.0,0.0,2022-02-24
2022-02-24,BAJFINANCE-I6700CE,6700.0,20.0,call,0.0,105.96507373004417,2022-03-31,0.25,1,447.7,0.6911111901057893,-45321.26203433989,2022-02-25
2022-02-25,BAJFINANCE-I7600CE,7600.0,75.6,call,0.23213562236947943,100.44771267500036,2022-03-31,0.25,0,14.55,0.03543827466637753,6132.332858808772,2022-03-15
2022-03-15,BAJFINANCE-I6400PE,6400.0,132.4,put,-0.266202363641167,105.23625222916691,2022-03-31,0.25,0,0.1,-0.0,13922.756169918783,2022-03-31
2022-03-31,BAJFINANCE-I4700PE,4700.0,0.05,put,-0.0,96.435998279692,2022-04-28,0.25,1,0.05,-1.8177045337156852e-07,0.0,2022-04-01
2022-04-01,BAJFINANCE-I7000PE,7000.0,93.7,put,-0.2272243593198891,94.24436216762032,2022-04-28,0.25,0,87.75,-0.26322667971150937,560.7539548973411,2022-04-12
2022-04-12,BAJFINANCE-I7700CE,7700.0,61.95,call,0.228747118603578,96.2331591971405,2022-04-28,0.25,0,0.35,0.0,5927.962606543854,2022-04-28
2022-04-28,BAJFINANCE-I6800CE,6800.0,0.1,call,0.0,104.04667236446063,2022-05-26,0.25,1,207.0,0.4532545703561182,-21527.256512206906,2022-04-29
2022-04-29,BAJFINANCE-I7100CE,7100.0,103.0,call,0.2724556495214072,104.96641389654553,2022-05-26,0.25,0,4.5,2.3839398880611317e-05,10339.191768809735,2022-05-18
2022-05-18,BAJFINANCE-I5600PE,5600.0,65.0,put,-0.1932032437585619,120.22120495618445,2022-05-26,0.25,0,0.05,-0.0,7808.367261904181,2022-05-26
2022-05-26,BAJFINANCE-I4400PE,4400.0,0.1,put,-0.0,119.80249292557721,2022-06-30,0.25,1,0.1,-0.000576601016235827,0.0,2022-05-27
2022-05-27,BAJFINANCE-I5700PE,5700.0,132.5,put,-0.2681811365791988,116.88094840540992,2022-06-30,0.25,0,97.05,-0.2693989881498212,4143.429620971782,2022-06-08
2022-06-08,BAJFINANCE-I6300CE,6300.0,70.25,call,0.25737878325458385,117.84511784511784,2022-06-30,0.25,0,2.6,0.0019020489767314177,7972.222222222223,2022-06-24
2022-06-24,BAJFINANCE-I5400PE,5400.0,39.95,put,-0.19915488300039658,125.44352799385226,2022-06-30,0.25,0,7.0,-1.0,4133.364247397432,2022-06-30
2022-06-30,BAJFINANCE-I4000PE,4000.0,0.05,put,-0.0,129.8219584569733,2022-07-28,0.25,1,4.0,-3.927613946389421e-05,-512.7967359050446,2022-07-01
2022-07-01,BAJFINANCE-I5300PE,5300.0,88.7,put,-0.22289701475514356,124.60060610718834,2022-07-28,0.25,0,0.05,-0.0,11045.843731402247,2022-07-28
2022-07-28,BAJFINANCE-I4200PE,4200.0,0.1,put,-0.0,98.93503361762976,2022-08-25,0.25,1,0.1,-2.058665501942286e-09,0.0,2022-07-29
2022-07-29,BAJFINANCE-I6800PE,6800.0,96.0,put,-0.23560541631237802,97.16419630399058,2022-08-25,0.25,0,62.0,-0.21110524164248706,3303.5826743356797,2022-08-10
2022-08-10,BAJFINANCE-I7500CE,7500.0,75.55,call,0.2711724906816222,97.880193273111,2022-08-25,0.25,0,72.0,0.31655388769765574,347.4746861195438,2022-08-16
2022-08-16,BAJFINANCE-I7000PE,7000.0,45.0,put,-0.21027352946264904,96.0647751054997,2022-08-25,0.25,0,53.9,-0.30858600673445397,-854.9764984389473,2022-08-22
2022-08-22,BAJFINANCE-I7300CE,7300.0,27.0,call,0.20089699366611552,98.5499084893707,2022-08-25,0.25,0,0.05,0.0,2655.92003378854,2022-08-25
2022-08-25,BAJFINANCE-I7100CE,7100.0,1.45,call,0.0,99.361249112846,2022-09-29,0.25,1,277.95,0.5317525814334675,-27473.38537970192,2022-08-26
2022-08-26,BAJFINANCE-I7700CE,7700.0,71.4,call,0.2443203317301294,98.95391574780888,2022-09-29,0.25,0,91.3,0.26660393478990085,-1969.1829233813958,2022-09-08
2022-09-08,BAJFINANCE-I6900PE,6900.0,85.0,put,-0.23600596217653114,96.36563876651982,2022-09-29,0.25,0,17.35,-0.05348271176811921,6519.135462555067,2022-09-26
2022-09-26,BAJFINANCE-I7400CE,7400.0,42.0,call,0.2699850063567419,96.53840849537995,2022-09-29,0.25,0,0.15,0.0,4040.132395531651,2022-09-29
2022-09-29,BAJFINANCE-I7200CE,7200.0,0.15,call,0.0,98.38369641602249,2022-10-27,0.25,1,372.45,0.6209891128497693,-36628.25017568517,2022-09-30
