Date,Entry,Option Strike,Option Initial Price,Option Type,Bought Delta,lot_size,Expiry Month,Target Delta,Options PNL,Option Close Date,Option Final Price,Option SL
25-09-2020,COALINDIA-I125CE,125,2.55,call,0.349554617,5962.521295,29-10-2020,0.35,14751.27768,29-10-2020,0.05,Expiry
30-10-2020,COALINDIA-I120CE,120,2.95,call,0.377880019,6105.538596,26-11-2020,0.35,-36743.13127,17-11-2020,8.85,Intraday SL Hit
27-11-2020,COALINDIA-I132.5CE,132.5,2.85,call,0.370951006,5584.363781,31-12-2020,0.35,-32467.49103,11-12-2020,8.55,Intraday SL Hit
01-01-2021,COALINDIA-I142.5CE,142.5,3.35,call,0.365602238,5166.051661,28-01-2021,0.35,16872.32472,28-01-2021,0.05,Expiry
29-01-2021,COALINDIA-I132.5CE,132.5,3.45,call,0.365729085,5555.555556,25-02-2021,0.35,-39100,04-02-2021,10.35,Intraday SL Hit
26-02-2021,COALINDIA-I160CE,160,4.95,call,0.362817516,4611.330698,25-03-2021,0.35,22364.95389,25-03-2021,0.05,Expiry
26-03-2021,COALINDIA-I137.5CE,137.5,2.65,call,0.334428661,5405.405405,29-04-2021,0.35,13908.10811,29-04-2021,0.05,Expiry
30-04-2021,COALINDIA-I140CE,140,2.45,call,0.33711168,5257.228689,27-05-2021,0.35,-26275.62899,10-05-2021,7.35,Intraday SL Hit
28-05-2021,COALINDIA-I155CE,155,3.8,call,0.328238996,4758.667573,24-06-2021,0.35,-36889.19103,11-06-2021,11.4,Intraday SL Hit
25-06-2021,COALINDIA-I157.5CE,157.5,2.5,call,0.330680427,4702.72086,29-07-2021,0.35,11401.74672,29-07-2021,0.05,Expiry
30-07-2021,COALINDIA-I150CE,150,2.1,call,0.362188878,4859.423811,26-08-2021,0.35,9857.341201,26-08-2021,0.05,Expiry
27-08-2021,COALINDIA-I145CE,145,1.75,call,0.378935194,5035.971223,30-09-2021,0.35,-17978.41727,03-09-2021,5.25,Intraday SL Hit
01-10-2021,COALINDIA-I197.5CE,197.5,8.5,call,0.344477318,3713.527851,28-10-2021,0.35,31061.80371,28-10-2021,0.05,Expiry
29-10-2021,COALINDIA-I172.5CE,172.5,3.8,call,0.350524198,4250.151791,25-11-2021,0.35,15774.43837,25-11-2021,0.05,Expiry
26-11-2021,COALINDIA-I165CE,165,2.45,call,0.338324506,4490.057729,30-12-2021,0.35,10663.88711,30-12-2021,0.05,Expiry
31-12-2021,COALINDIA-I153.5CE,153.5,1.9,call,0.34004237,4786.324786,27-01-2022,0.35,-18551.79487,03-01-2022,5.7,Intraday SL Hit
28-01-2022,COALINDIA-I170CE,170,3.3,call,0.338809403,4326.328801,24-02-2022,0.35,13915.63659,24-02-2022,0.05,Expiry
25-02-2022,COALINDIA-I172.5CE,172.5,2.45,call,0.356162779,4281.345566,31-03-2022,0.35,-21398.16514,02-03-2022,7.35,Intraday SL Hit
01-04-2022,COALINDIA-I195CE,195,4.6,call,0.349647011,3763.44086,28-04-2022,0.35,-35316.12903,21-04-2022,13.8,Intraday SL Hit
29-04-2022,COALINDIA-I192.5CE,192.5,4.75,call,0.33819716,3831.417625,26-05-2022,0.35,17823.75479,26-05-2022,0.05,Expiry
27-05-2022,COALINDIA-I192.5CE,192.5,3.75,call,0.350840681,3846.153846,30-06-2022,0.35,-30200,03-06-2022,11.45,Overnight SL Hit
01-07-2022,COALINDIA-I192.5CE,192.5,2.7,call,0.349715427,3824.091778,28-07-2022,0.35,-21063.09751,19-07-2022,8.1,Intraday SL Hit
29-07-2022,COALINDIA-I222.5CE,222.5,4.1,call,0.357157716,3302.665723,25-08-2022,0.35,4399.150743,25-08-2022,2.7,Expiry
26-08-2022,COALINDIA-I242.5CE,242.5,3.95,call,0.361795252,3048.780488,29-09-2022,0.35,11768.29268,29-09-2022,0.05,Expiry
30-09-2022,COALINDIA-I225CE,225,3.4,call,0.331482347,3286.384977,27-10-2022,0.35,-22794.3662,06-10-2022,10.2,Intraday SL Hit
28-10-2022,COALINDIA-I257.5CE,257.5,3.8,call,0.335188415,2864.743196,24-11-2022,0.35,10777.1639,24-11-2022,0,Expiry
25-11-2022,COALINDIA-I245CE,245,2.4,call,0.346357232,3022.452504,29-12-2022,0.35,7028.713299,29-12-2022,0.05,Expiry
27-01-2023,COALINDIA-I235CE,235,2.4,call,0.335477422,3129.190881,23-02-2023,0.35,7276.933393,23-02-2023,0.05,Expiry
31-03-2023,COALINDIA-I222.25CE,222.25,2.05,call,0.338948916,3282.532239,27-04-2023,0.35,-13727.54982,12-04-2023,6.15,Intraday SL Hit
28-04-2023,COALINDIA-I242.5CE,242.5,2,call,0.337687541,3004.291845,25-05-2023,0.35,5796.781116,25-05-2023,0.05,Expiry
30-06-2023,COALINDIA-I237.5CE,237.5,2.5,call,0.356415117,3034.243606,27-07-2023,0.35,7356.523624,27-07-2023,0.05,Expiry
28-07-2023,COALINDIA-I235CE,235,2.35,call,0.355845982,3076.923077,31-08-2023,0.35,-19256.92308,02-08-2023,8.5,Overnight SL Hit
01-09-2023,COALINDIA-I242.5CE,242.5,2.85,call,0.383113471,2954.833263,28-09-2023,0.35,-17179.40059,04-09-2023,8.55,Intraday SL Hit
29-09-2023,COALINDIA-I305CE,305,5.9,call,0.338673047,2371.273713,26-10-2023,0.35,13611.11111,26-10-2023,0.1,Expiry
27-10-2023,COALINDIA-I325CE,325,5.75,call,0.360095332,2225.755167,30-11-2023,0.35,-26108.10811,13-11-2023,17.25,Intraday SL Hit
01-12-2023,COALINDIA-I357.25CE,357.25,6.95,call,0.342777573,2023.121387,28-12-2023,0.35,-25925.28902,28-12-2023,19.5,Expiry
29-12-2023,COALINDIA-I387.5CE,387.5,11.3,call,0.367860053,1860.712387,25-01-2024,0.35,17996.81021,25-01-2024,1.5,Expiry
29-01-2024,COALINDIA-I430CE,430,10.4,call,0.34611644,1691.229766,29-02-2024,0.35,-35881.13071,07-02-2024,31.2,Intraday SL Hit
01-03-2024,COALINDIA-I465CE,465,11.5,call,0.345475815,1563.721658,28-03-2024,0.35,17724.00313,28-03-2024,0.05,Expiry
01-04-2024,COALINDIA-I460CE,460,6.9,call,0.326803947,1584.786054,25-04-2024,0.35,10745.64184,25-04-2024,0.05,Expiry
26-04-2024,COALINDIA-I475CE,475,11.25,call,0.357645786,1537.95452,30-05-2024,0.35,6566.296825,30-05-2024,6.8,Expiry
31-05-2024,COALINDIA-I515CE,515,13,call,0.328514591,1422.764228,27-06-2024,0.35,18239.12602,27-06-2024,0.05,Expiry
28-06-2024,COALINDIA-I495CE,495,8.3,call,0.353974765,1478.508818,25-07-2024,0.35,-25034.11131,16-07-2024,24.9,Intraday SL Hit
01-01-2019,INDUSINDBK-I1660CE,1660,26,call,0.360926366,438.9265112,31-01-2019,0.35,11275.80261,31-01-2019,0.05,Expiry
01-02-2019,INDUSINDBK-I1580CE,1580,13.25,call,0.341275564,461.9852165,28-02-2019,0.35,6036.760824,28-02-2019,0.05,Expiry
01-03-2019,INDUSINDBK-I1600CE,1600,12.45,call,0.29164097,461.4370468,28-03-2019,0.35,-11719.57811,13-03-2019,37.35,Intraday SL Hit
29-03-2019,INDUSINDBK-I1850CE,1850,39.2,call,0.35882778,393.0376193,25-04-2019,0.35,15233.15553,25-04-2019,0.05,Expiry
26-04-2019,INDUSINDBK-I1780CE,1780,34.7,call,0.340549874,412.7358491,30-05-2019,0.35,14137.0283,30-05-2019,0.1,Expiry
31-05-2019,INDUSINDBK-I1680CE,1680,24.95,call,0.327136993,435.8655044,27-06-2019,0.35,10744.08468,27-06-2019,0.05,Expiry
28-06-2019,INDUSINDBK-I1480CE,1480,31.75,call,0.343491694,492.9577465,25-07-2019,0.35,15470,25-07-2019,0.05,Expiry
26-07-2019,INDUSINDBK-I1480CE,1480,25.55,call,0.354236878,494.7171278,29-08-2019,0.35,12488.63917,29-08-2019,0.05,Expiry
30-08-2019,INDUSINDBK-I1450CE,1450,35,call,0.36435455,500.8586148,26-09-2019,0.35,-35761.30509,23-09-2019,105,Intraday SL Hit
27-09-2019,INDUSINDBK-I1540CE,1540,49,call,0.355581906,475.2851711,31-10-2019,0.35,23032.08175,31-10-2019,0.05,Expiry
01-11-2019,INDUSINDBK-I1440CE,1440,39.3,call,0.329158625,508.2776648,28-11-2019,0.35,-40749.63694,28-11-2019,117.9,Intraday SL Hit
29-11-2019,INDUSINDBK-I1640CE,1640,33.6,call,0.330635965,446.1440408,26-12-2019,0.35,14818.0051,26-12-2019,0.05,Expiry
27-12-2019,INDUSINDBK-I1600CE,1600,26.4,call,0.329717283,460.420298,30-01-2020,0.35,12010.29368,30-01-2020,0.05,Expiry
31-01-2020,INDUSINDBK-I1320CE,1320,19,call,0.361724928,557.7689243,27-02-2020,0.35,-21619.12351,07-02-2020,57,Intraday SL Hit
28-02-2020,INDUSINDBK-I1150CE,1150,38.7,call,0.385017343,636.4214929,26-03-2020,0.35,24351.07737,26-03-2020,0.05,Expiry
27-03-2020,INDUSINDBK-I460CE,460,92.85,call,0.361035952,1703.163017,30-04-2020,0.35,139355.3528,30-04-2020,10,Expiry
04-05-2020,INDUSINDBK-I480CE,480,27.95,call,0.328370582,1648.222275,28-05-2020,0.35,45523.89922,28-05-2020,0.05,Expiry
29-05-2020,INDUSINDBK-I440CE,440,16.5,call,0.353939842,1788.908766,25-06-2020,0.35,-60214.66905,08-06-2020,49.5,Intraday SL Hit
26-06-2020,INDUSINDBK-I570CE,570,23.3,call,0.343132077,1419.878296,30-07-2020,0.35,32680.6288,30-07-2020,0.05,Expiry
31-07-2020,INDUSINDBK-I590CE,590,13.45,call,0.358221274,1333.333333,27-08-2020,0.35,-2446,27-08-2020,15,Expiry
28-08-2020,INDUSINDBK-I700CE,700,40.95,call,0.503862833,1030.927835,24-09-2020,0.35,41742.26804,24-09-2020,0.05,Expiry
25-09-2020,INDUSINDBK-I600CE,600,10.9,call,0.329043275,1367.1875,29-10-2020,0.35,-30400.78125,01-10-2020,32.7,Intraday SL Hit
30-10-2020,INDUSINDBK-I660CE,660,16.55,call,0.35629971,1196.172249,26-11-2020,0.35,-40385.16746,04-11-2020,49.65,Intraday SL Hit
27-11-2020,INDUSINDBK-I1000CE,1000,18,call,0.343731926,813.9534884,31-12-2020,0.35,14463.54651,31-12-2020,0.05,Expiry
01-01-2021,INDUSINDBK-I1020CE,1020,16.95,call,0.353792854,777.5186049,28-01-2021,0.35,13007.88626,28-01-2021,0.05,Expiry
29-01-2021,INDUSINDBK-I960CE,960,20.2,call,0.359079922,823.5294118,25-02-2021,0.35,-33936,01-02-2021,60.6,Intraday SL Hit
26-02-2021,INDUSINDBK-I1220CE,1220,19.35,call,0.338139869,658.6375612,25-03-2021,0.35,12583.92924,25-03-2021,0.05,Expiry
26-03-2021,INDUSINDBK-I1080CE,1080,14.75,call,0.351572084,732.5623986,29-04-2021,0.35,10623.25362,29-04-2021,0.1,Expiry
30-04-2021,INDUSINDBK-I1000CE,1000,32.5,call,0.36768836,751.0729614,27-05-2021,0.35,8994.098712,27-05-2021,20,Expiry
28-05-2021,INDUSINDBK-I1100CE,1100,20,call,0.340562442,686.2745098,24-06-2021,0.35,13553.57843,24-06-2021,0.05,Expiry
25-06-2021,INDUSINDBK-I1100CE,1100,14,call,0.331448483,693.0693069,29-07-2021,0.35,9570.940594,29-07-2021,0.05,Expiry
30-07-2021,INDUSINDBK-I1040CE,1040,15.55,call,0.371004659,712.8309572,26-08-2021,0.35,10937.67821,26-08-2021,0.05,Expiry
27-08-2021,INDUSINDBK-I1060CE,1060,13.55,call,0.366460435,706.4284993,30-09-2021,0.35,-19527.09658,16-09-2021,40.65,Intraday SL Hit
01-10-2021,INDUSINDBK-I1160CE,1160,26.6,call,0.376349867,634.3452651,28-10-2021,0.35,-34422.11146,18-10-2021,79.8,Intraday SL Hit
29-10-2021,INDUSINDBK-I1200CE,1200,29.6,call,0.368585024,612.7987394,25-11-2021,0.35,17926.50792,25-11-2021,0.05,Expiry
26-11-2021,INDUSINDBK-I960CE,960,21,call,0.346167728,777.8209901,30-12-2021,0.35,16131.61842,30-12-2021,0.05,Expiry
31-12-2021,INDUSINDBK-I940CE,940,17.6,call,0.33942201,788.4214676,27-01-2022,0.35,13657.82508,27-01-2022,0.1,Expiry
28-01-2022,INDUSINDBK-I950CE,950,28.4,call,0.361157755,774.5933385,24-02-2022,0.35,21700.23238,24-02-2022,0.1,Expiry
25-02-2022,INDUSINDBK-I980CE,980,20.2,call,0.358512919,755.1240561,31-03-2022,0.35,15062.83711,31-03-2022,0.05,Expiry
01-04-2022,INDUSINDBK-I1020CE,1020,17.2,call,0.339646517,723.5890014,28-04-2022,0.35,12284.73227,28-04-2022,0.05,Expiry
29-04-2022,INDUSINDBK-I1030CE,1030,20.45,call,0.331509655,716.112532,26-05-2022,0.35,14461.89258,26-05-2022,0.05,Expiry
27-05-2022,INDUSINDBK-I980CE,980,18.85,call,0.343707933,755.9395248,30-06-2022,0.35,14068.7905,30-06-2022,0.05,Expiry
01-07-2022,INDUSINDBK-I840CE,840,20.35,call,0.387872223,866.3366337,28-07-2022,0.35,-35965.09901,20-07-2022,61.05,Intraday SL Hit
29-07-2022,INDUSINDBK-I1100CE,1100,13.8,call,0.336172517,672.4303554,25-08-2022,0.35,9118.82805,25-08-2022,0.1,Expiry
26-08-2022,INDUSINDBK-I1140CE,1140,18.3,call,0.341854636,652.9850746,29-09-2022,0.35,-24377.23881,14-09-2022,54.9,Intraday SL Hit
30-09-2022,INDUSINDBK-I1250CE,1250,22.7,call,0.351090603,589.2255892,27-10-2022,0.35,13211.91077,27-10-2022,0.05,Expiry
28-10-2022,INDUSINDBK-I1210CE,1210,12.8,call,0.338147619,611.2736323,24-11-2022,0.35,7715.19015,24-11-2022,0.05,Expiry
25-11-2022,INDUSINDBK-I1260CE,1260,14.6,call,0.330006178,590.8170155,29-12-2022,0.35,8509.832883,29-12-2022,0.05,Expiry
27-01-2023,INDUSINDBK-I1160CE,1160,28.45,call,0.358206568,631.0285766,23-02-2023,0.35,17709.50149,23-02-2023,0.1,Expiry
24-02-2023,INDUSINDBK-I1140CE,1140,18.3,call,0.336922803,649.3506494,30-03-2023,0.35,-24241.55844,08-03-2023,54.9,Intraday SL Hit
31-03-2023,INDUSINDBK-I1120CE,1120,13,call,0.337614713,654.8175865,27-04-2023,0.35,-5824.929841,27-04-2023,21.55,Expiry
28-04-2023,INDUSINDBK-I1200CE,1200,12,call,0.365261959,607.111882,25-05-2023,0.35,-14862.09887,15-05-2023,36,Intraday SL Hit
30-06-2023,INDUSINDBK-I1430CE,1430,21.35,call,0.358887978,508.5361424,27-07-2023,0.35,10722.9931,27-07-2023,0.05,Expiry
28-07-2023,INDUSINDBK-I1460CE,1460,21.95,call,0.373157894,498.6465308,31-08-2023,0.35,10810.65679,31-08-2023,0.05,Expiry
01-09-2023,INDUSINDBK-I1460CE,1460,19.4,call,0.379098208,494.6996466,28-09-2023,0.35,9476.219081,28-09-2023,0.05,Expiry
29-09-2023,INDUSINDBK-I1480CE,1480,18.9,call,0.357568847,489.6645798,26-10-2023,0.35,9137.385891,26-10-2023,0.05,Expiry
27-10-2023,INDUSINDBK-I1500CE,1500,14.8,call,0.336955602,486.7872045,30-11-2023,0.35,7107.823366,30-11-2023,0.05,Expiry
01-12-2023,INDUSINDBK-I1520CE,1520,17.9,call,0.319906909,478.8289213,28-12-2023,0.35,-17484.91689,15-12-2023,53.7,Intraday SL Hit
29-12-2023,INDUSINDBK-I1660CE,1660,23.8,call,0.319481152,438.6239739,25-01-2024,0.35,10312.70756,25-01-2024,0.05,Expiry
29-01-2024,INDUSINDBK-I1580CE,1580,24.95,call,0.377053476,457.5462449,29-02-2024,0.35,11278.51494,29-02-2024,0.05,Expiry
01-03-2024,INDUSINDBK-I1580CE,1580,21,call,0.334207552,459.3175853,28-03-2024,0.35,9526.01706,28-03-2024,0.05,Expiry
01-04-2024,INDUSINDBK-I1580CE,1580,24.55,call,0.382617086,453.7793336,25-04-2024,0.35,11005.96396,25-04-2024,0.05,Expiry
26-04-2024,INDUSINDBK-I1500CE,1500,28.45,call,0.360326562,482.7586207,30-05-2024,0.35,13572.75862,30-05-2024,0.05,Expiry
31-05-2024,INDUSINDBK-I1500CE,1500,37.3,call,0.383722066,478.4525478,27-06-2024,0.35,17643.65538,27-06-2024,0.05,Expiry
28-06-2024,INDUSINDBK-I1520CE,1520,22.45,call,0.329121952,478.0767655,25-07-2024,0.35,10601.35227,25-07-2024,0.05,Expiry
01-01-2019,BAJAJFINSV-I680CE,680,12.395,call,0.349040266,1074.443592,31-01-2019,0.35,13184.55104,31-01-2019,0,Expiry
01-02-2019,BAJAJFINSV-I640CE,640,11.5,call,0.321877291,1145.5129,28-02-2019,0.35,6331.249798,28-02-2019,5.8,Expiry
01-03-2019,BAJAJFINSV-I675CE,675,7.525,call,0.311719276,1088.646967,28-03-2019,0.35,-17151.63297,12-03-2019,22.975,Overnight SL Hit
29-03-2019,BAJAJFINSV-I725CE,725,15.73,call,0.395624666,995.0248756,25-04-2019,0.35,-26713.73134,25-04-2019,42,Expiry
26-04-2019,BAJAJFINSV-I810CE,810,10.995,call,0.331325409,909.1027274,30-05-2019,0.35,-2031.70823,30-05-2019,12.99,Expiry
31-05-2019,BAJAJFINSV-I850CE,850,10.02,call,0.365013539,854.2836222,27-06-2019,0.35,8465.694411,27-06-2019,0.01,Expiry
28-06-2019,BAJAJFINSV-I890CE,890,8.39,call,0.349160253,818.7229877,25-07-2019,0.35,6800.395008,25-07-2019,0,Expiry
26-07-2019,BAJAJFINSV-I760CE,760,11,call,0.36194218,961.5780606,29-08-2019,0.35,10442.44926,29-08-2019,0.03,Expiry
30-08-2019,BAJAJFINSV-I740CE,740,13.835,call,0.357574605,982.8631078,26-09-2019,0.35,-27739.73864,20-09-2019,41.505,Intraday SL Hit
27-09-2019,BAJAJFINSV-I900CE,900,18.3,call,0.333437004,817.7570093,31-10-2019,0.35,14811.17407,31-10-2019,0.005,Expiry
01-11-2019,BAJAJFINSV-I870CE,870,18.7,call,0.369524684,833.8296605,28-11-2019,0.35,-31808.93389,28-11-2019,56.1,Intraday SL Hit
29-11-2019,BAJAJFINSV-I950CE,950,8.99,call,0.345489358,767.6364137,26-12-2019,0.35,6828.164282,26-12-2019,0.005,Expiry
27-12-2019,BAJAJFINSV-I990CE,990,6.75,call,0.343606505,741.5254237,30-01-2020,0.35,4947.754237,30-01-2020,0.01,Expiry
31-01-2020,BAJAJFINSV-I990CE,990,4,call,0.335455402,739.5668251,27-02-2020,0.35,-6034.865293,05-02-2020,12,Intraday SL Hit
28-02-2020,BAJAJFINSV-I950CE,950,14.015,call,0.343488702,769.2307692,26-03-2020,0.35,10665.19231,26-03-2020,0.01,Expiry
27-03-2020,BAJAJFINSV-I540CE,540,34.57,call,0.36448169,1393.034826,30-04-2020,0.35,47190.23881,30-04-2020,0.345,Expiry
04-05-2020,BAJAJFINSV-I510CE,510,22.825,call,0.367181652,1459.854015,28-05-2020,0.35,32980.58394,28-05-2020,0.005,Expiry
29-05-2020,BAJAJFINSV-I470CE,470,12.7,call,0.367035331,1593.60743,25-06-2020,0.35,-41287.18131,02-06-2020,38.1,Intraday SL Hit
26-06-2020,BAJAJFINSV-I650CE,650,21.635,call,0.364757993,1171.508864,30-07-2020,0.35,25086.22222,30-07-2020,0.005,Expiry
31-07-2020,BAJAJFINSV-I670CE,670,15.57,call,0.356980236,1126.669886,27-08-2020,0.35,17361.13794,27-08-2020,0.005,Expiry
28-08-2020,BAJAJFINSV-I710CE,710,11.595,call,0.338045187,1070.009172,24-09-2020,0.35,12277.28523,24-09-2020,0.005,Expiry
25-09-2020,BAJAJFINSV-I630CE,630,9.475,call,0.356614083,1210.318812,29-10-2020,0.35,11346.98092,29-10-2020,0.005,Expiry
30-10-2020,BAJAJFINSV-I600CE,600,10.595,call,0.352696551,1258.313859,26-11-2020,0.35,-27196.94409,06-11-2020,31.785,Intraday SL Hit
27-11-2020,BAJAJFINSV-I950CE,950,19.38,call,0.360367874,803.4709763,31-12-2020,0.35,15411.49732,31-12-2020,0.005,Expiry
01-01-2021,BAJAJFINSV-I960CE,960,16,call,0.352094616,789.1591894,28-01-2021,0.35,12496.29631,28-01-2021,0.005,Expiry
29-01-2021,BAJAJFINSV-I950CE,950,16.8,call,0.338240027,802.8812334,25-02-2021,0.35,-27516.34563,01-02-2021,50.4,Intraday SL Hit
26-02-2021,BAJAJFINSV-I1050CE,1050,22.1,call,0.340887169,726.1448301,25-03-2021,0.35,15883.65571,25-03-2021,0.005,Expiry
26-03-2021,BAJAJFINSV-I1020CE,1020,15.84,call,0.338194293,739.3012235,29-04-2021,0.35,-23889.48401,29-04-2021,47.52,Intraday SL Hit
30-04-2021,BAJAJFINSV-I1170CE,1170,25,call,0.339474408,635.1510752,27-05-2021,0.35,-1087.378641,27-05-2021,26.2,Expiry
28-05-2021,BAJAJFINSV-I1240CE,1240,22.57,call,0.341995942,597.0149254,24-06-2021,0.35,13279.58209,24-06-2021,0.1,Expiry
25-06-2021,BAJAJFINSV-I1300CE,1300,23.005,call,0.395496478,561.5724027,29-07-2021,0.35,-26354.70517,27-07-2021,69.015,Intraday SL Hit
30-07-2021,BAJAJFINSV-I1490CE,1490,21.12,call,0.354591063,491.5730337,26-08-2021,0.35,-21179.32584,24-08-2021,63.36,Intraday SL Hit
27-08-2021,BAJAJFINSV-I1710CE,1710,26.545,call,0.348780537,432.4725071,30-09-2021,0.35,-23419.16471,23-09-2021,79.635,Intraday SL Hit
01-10-2021,BAJAJFINSV-I1800CE,1800,55,call,0.359336345,406.6221319,28-10-2021,0.35,22050.22364,28-10-2021,0.22,Expiry
29-10-2021,BAJAJFINSV-I1870CE,1870,44.67,call,0.350913061,391.8275959,25-11-2021,0.35,17308.12203,25-11-2021,0.05,Expiry
26-11-2021,BAJAJFINSV-I1750CE,1750,31.25,call,0.36738753,419.5636538,30-12-2021,0.35,12976.01295,30-12-2021,0.01,Expiry
31-12-2021,BAJAJFINSV-I1725CE,1725,26.5,call,0.327732389,426.2055528,27-01-2022,0.35,-23040.67219,05-01-2022,79.5,Intraday SL Hit
28-01-2022,BAJAJFINSV-I1600CE,1600,43.8,call,0.32005547,460.8294931,24-02-2022,0.35,19970.85253,24-02-2022,0.025,Expiry
25-02-2022,BAJAJFINSV-I1650CE,1650,39.285,call,0.365607573,444.1624365,31-03-2022,0.35,-8693.013959,31-03-2022,57.885,Expiry
01-04-2022,BAJAJFINSV-I1800CE,1800,35.595,call,0.329890734,408.1632653,28-04-2022,0.35,14381.22449,28-04-2022,0.005,Expiry
29-04-2022,BAJAJFINSV-I1550CE,1550,33.605,call,0.361452184,469.7986577,26-05-2022,0.35,15624.96309,26-05-2022,0.01,Expiry
27-05-2022,BAJAJFINSV-I1350CE,1350,29.99,call,0.331957042,546.875,30-06-2022,0.35,16225.72656,30-06-2022,0.02,Expiry
01-07-2022,BAJAJFINSV-I1175CE,1175,31.18,call,0.37512383,618.6478126,28-07-2022,0.35,-48023.1551,22-07-2022,107.42,Overnight SL Hit
29-07-2022,BAJAJFINSV-I1575CE,1575,32.6,call,0.341952162,466.4179104,25-08-2022,0.35,-31018.65672,17-08-2022,97.8,Intraday SL Hit
26-08-2022,BAJAJFINSV-I1725CE,1725,36.67,call,0.345270619,428.7901991,29-09-2022,0.35,15544.84533,29-09-2022,0.05,Expiry
30-09-2022,BAJAJFINSV-I1775CE,1775,35.3,call,0.328224047,415.4302671,27-10-2022,0.35,14497.06231,27-10-2022,0.05,Expiry
28-10-2022,BAJAJFINSV-I1725CE,1725,28.9,call,0.359230062,423.9341085,24-11-2022,0.35,-24993.4593,04-11-2022,86.7,Intraday SL Hit
25-11-2022,BAJAJFINSV-I1720CE,1720,26.9,call,0.353735454,428.5145848,29-12-2022,0.35,11390.13192,29-12-2022,0.05,Expiry
27-01-2023,BAJAJFINSV-I1380CE,1380,30.75,call,0.334900688,532.056398,23-02-2023,0.35,16170.25805,23-02-2023,0.05,Expiry
31-03-2023,BAJAJFINSV-I1320CE,1320,17.7,call,0.353414344,552.4425854,27-04-2023,0.35,-13000.90758,27-04-2023,40.65,Expiry
28-04-2023,BAJAJFINSV-I1400CE,1400,18.7,call,0.344316569,521.8428508,25-05-2023,0.35,-19907.26107,09-05-2023,56.1,Intraday SL Hit
30-06-2023,BAJAJFINSV-I1580CE,1580,24.7,call,0.370414503,458.1151832,27-07-2023,0.35,-23083.50785,04-07-2023,74.1,Intraday SL Hit
28-07-2023,BAJAJFINSV-I1660CE,1660,24.2,call,0.329169613,442.2402628,31-08-2023,0.35,10572.85908,31-08-2023,0.05,Expiry
01-09-2023,BAJAJFINSV-I1560CE,1560,24.95,call,0.370206356,462.3513871,28-09-2023,0.35,11303.56671,28-09-2023,0.25,Expiry
29-09-2023,BAJAJFINSV-I1590CE,1590,23.65,call,0.346894139,454.8408057,26-10-2023,0.35,-23115.69201,17-10-2023,73.5,Overnight SL Hit
27-10-2023,BAJAJFINSV-I1630CE,1630,20.05,call,0.336222044,446.7134652,30-11-2023,0.35,-10082.54627,30-11-2023,42,Expiry
01-12-2023,BAJAJFINSV-I1730CE,1730,25,call,0.365505338,416.2825964,28-12-2023,0.35,10281.97199,28-12-2023,0.05,Expiry
29-12-2023,BAJAJFINSV-I1740CE,1740,33.6,call,0.353683626,414.6919431,25-01-2024,0.35,13773.37085,25-01-2024,0.05,Expiry
29-01-2024,BAJAJFINSV-I1690CE,1690,37.45,call,0.35185358,427.6114844,29-02-2024,0.35,15832.31521,29-02-2024,0.05,Expiry
01-03-2024,BAJAJFINSV-I1660CE,1660,25,call,0.335988355,434.7286051,28-03-2024,0.35,10320.45709,28-03-2024,1,Expiry
01-04-2024,BAJAJFINSV-I1680CE,1680,32.95,call,0.381357313,425.7907543,25-04-2024,0.35,13868.00487,25-04-2024,0.05,Expiry
26-04-2024,BAJAJFINSV-I1640CE,1640,34.5,call,0.377114403,438.8714734,30-05-2024,0.35,-30887.77429,03-05-2024,103.5,Intraday SL Hit
31-05-2024,BAJAJFINSV-I1580CE,1580,36.5,call,0.321530361,457.5013888,27-06-2024,0.35,10455.50799,27-06-2024,13.15,Expiry
28-06-2024,BAJAJFINSV-I1640CE,1640,26,call,0.339583048,439.988686,25-07-2024,0.35,11303.08935,25-07-2024,0.05,Expiry
01-01-2019,GRASIM-I876.5CE,876.5,10.90641406,call,0.302765896,842.8343837,31-01-2019,0.35,9057.98405,31-01-2019,0.049800977,Expiry
01-02-2019,GRASIM-I737.05CE,737.05,20.7670076,call,0.405833749,976.650154,28-02-2019,0.35,-15290.36965,28-02-2019,35.85670376,Expiry
01-03-2019,GRASIM-I816.75CE,816.75,15.53790496,call,0.374698619,887.202488,28-03-2019,0.35,4276.084075,28-03-2019,10.45820526,Expiry
29-03-2019,GRASIM-I896.4CE,896.4,15.28890008,call,0.32538935,817.2063382,25-04-2019,0.35,-7360.988372,25-04-2019,23.90446918,Expiry
26-04-2019,GRASIM-I946.2CE,946.2,18.62556557,call,0.368052056,771.2031722,30-05-2019,0.35,14181.66356,30-05-2019,0.049800977,Expiry
31-05-2019,GRASIM-I916.35CE,916.35,16.13551669,call,0.34802401,795.3796411,27-06-2019,0.35,12225.44138,27-06-2019,0.597611729,Expiry
28-06-2019,GRASIM-I946.2CE,946.2,15.98611376,call,0.361085136,768.0846457,25-07-2019,0.35,12117.26776,25-07-2019,0.049800977,Expiry
26-07-2019,GRASIM-I916.35CE,916.35,10.75701113,call,0.333284079,803.1970867,29-08-2019,0.35,8190,29-08-2019,0.448208797,Expiry
30-08-2019,GRASIM-I737.05CE,737.05,15.38850203,call,0.344154153,989.7161679,26-09-2019,0.35,2632.516547,26-09-2019,12.45024436,Expiry
