Date,Entry,Option Strike,Option Initial Price,Option Type,Bought Delta,lot_size,Expiry Month,Target Delta,Options PNL,Option Close Date,Option Final Price,Option SL
2022-06-27,ITC-I272.5CE,272.5,1.35,call,0.36131169619360703,2592.1125717459727,2022-06-30,0.35,3333.456767265321,2022-06-30,0.05,Expiry
2022-07-25,ITC-I305CE,305.0,1.2,call,0.300329453395453,2325.5813953488373,2022-07-28,0.35,2645.3488372093025,2022-07-28,0.05,Expiry
2022-08-22,ITC-I317.5CE,317.5,1.35,call,0.33004850317468615,2229.2993630573246,2022-08-25,0.35,2866.8789808917195,2022-08-25,0.05,Expiry
2022-09-26,ITC-I335CE,335.0,2.4,call,0.3888745394153339,2104.946624567734,2022-09-29,0.35,4576.153961810253,2022-09-29,0.2,Expiry
2022-10-25,ITC-I350CE,350.0,0.5,call,0.2857518151631807,2022.5368390638541,2022-10-27,0.35,899.0176249638831,2022-10-27,0.05,Expiry
2022-11-21,ITC-I340CE,340.0,1.65,call,0.36238184235175436,2075.9193357058125,2022-11-24,0.35,-907.1767497034401,2022-11-24,2.05,Expiry
2022-12-26,ITC-I337.5CE,337.5,1.15,call,0.34380676577248015,2092.0502092050206,2022-12-29,0.35,2276.150627615062,2022-12-29,0.05,Expiry
2023-02-20,ITC-I387.5CE,387.5,1.45,call,0.340813404788336,1822.2048678901472,2023-02-23,0.35,-5390.081999219054,2023-02-23,4.35,Intraday SL Hit
2023-04-24,ITC-I410CE,410.0,1.4,call,0.40968054809891286,1715.686274509804,2023-04-27,0.35,-4899.999999999998,2023-04-27,4.199999999999999,Intraday SL Hit
2023-05-22,ITC-I427.5CE,427.5,1.85,call,0.39078273736804997,1646.6713714420137,2023-05-25,0.35,-6214.537755822161,2023-05-24,5.550000000000001,Intraday SL Hit
2023-07-24,ITC-I473CE,473.0,4.45,call,0.33909496398743344,1491.4243102162563,2023-07-27,0.35,6495.152870991796,2023-07-27,0.05,Expiry
2023-08-28,ITC-I445CE,445.0,1.6,call,0.32574070097823765,1586.582048957389,2023-08-31,0.35,2433.023572076156,2023-08-31,0.05,Expiry
2023-09-25,ITC-I445CE,445.0,2.0,call,0.41848567277542464,1579.778830963665,2023-09-28,0.35,3048.1832543443916,2023-09-28,0.05,Expiry
2023-10-23,ITC-I437.5CE,437.5,1.4,call,0.3571010571395457,1610.6764841233316,2023-10-26,0.35,2151.0584445467093,2023-10-26,0.05,Expiry
2023-11-28,ITC-I437.5CE,437.5,1.7,call,0.4015330944307556,1605.872906629961,2023-11-30,0.35,2459.3943565037857,2023-11-30,0.15,Expiry
2023-12-26,ITC-I460CE,460.0,1.5,call,0.34395684222930134,1530.5564666010714,2023-12-28,0.35,-4683.502787799278,2023-12-28,4.5,Intraday SL Hit
2024-01-23,ITC-I462.5CE,462.5,2.3,call,0.34276053105423954,1522.235511579863,2024-01-25,0.35,3389.2573665325644,2024-01-25,0.05,Expiry
2024-02-26,ITC-I412.5CE,412.5,2.5,call,0.3321334489419251,1709.8192476795311,2024-02-29,0.35,4145.456765999023,2024-02-29,0.05,Expiry
2024-03-26,ITC-I430CE,430.0,1.15,call,0.37743445464110115,1635.5140186915887,2024-03-28,0.35,1779.4392523364484,2024-03-28,0.05,Expiry
2024-04-22,ITC-I430CE,430.0,1.35,call,0.28973990568376323,1643.9643024894317,2024-04-25,0.35,-4527.477689055896,2024-04-25,4.050000000000001,Intraday SL Hit
2024-05-27,ITC-I435CE,435.0,2.7,call,0.3716856173015327,1619.0586330519254,2024-05-30,0.35,4245.981265178674,2024-05-30,0.05,Expiry
2024-06-24,ITC-I427.5CE,427.5,1.2,call,0.3081576801590523,1652.3073291632245,2024-06-27,0.35,1879.4995869231677,2024-06-27,0.05,Expiry
2024-07-22,ITC-I470CE,470.0,5.1,call,0.33199828558847266,1501.179498177139,2024-07-25,0.35,-33357.709628994206,2024-07-24,27.0,Overnight SL Hit
2019-01-28,ASIANPAINT-I1400CE,1400.0,6.8,call,0.29106408529280026,508.01944988750995,2019-01-31,0.35,-1531.4246316858992,2019-01-31,9.65,Expiry
2019-02-25,ASIANPAINT-I1420CE,1420.0,5.8,call,0.2970966095986387,500.6257822277847,2019-02-28,0.35,2849.3116395494367,2019-02-28,0.05,Expiry
2019-03-25,ASIANPAINT-I1480CE,1480.0,5.6,call,0.3207890629266681,479.45205479452056,2019-03-28,0.35,-5477.260273972601,2019-03-26,16.799999999999997,Intraday SL Hit
2019-04-22,ASIANPAINT-I1460CE,1460.0,7.55,call,0.3588656792829673,484.6470730778551,2019-04-25,0.35,3598.0198705299963,2019-04-25,0.05,Expiry
2019-05-27,ASIANPAINT-I1380CE,1380.0,7.15,call,0.40697536060273765,510.9862033725089,2019-05-30,0.35,3565.406234031681,2019-05-30,0.1,Expiry
2019-06-24,ASIANPAINT-I1400CE,1400.0,5.1,call,0.26072377251561124,509.2761004001455,2019-06-27,0.35,2519.8981447799197,2019-06-27,0.1,Expiry
2019-07-22,ASIANPAINT-I1420CE,1420.0,14.5,call,0.3225686120046753,499.6431120628123,2019-07-25,0.35,-14779.443254817988,2019-07-24,43.5,Intraday SL Hit
2019-08-26,ASIANPAINT-I1620CE,1620.0,4.9,call,0.26986523315265265,439.78136583527044,2019-08-29,0.35,2111.1704466922156,2019-08-29,0.05,Expiry
2019-09-23,ASIANPAINT-I1840CE,1840.0,23.0,call,0.28411021834212147,386.75101522141495,2019-09-26,0.35,8786.789690322938,2019-09-26,0.05,Expiry
2019-10-29,ASIANPAINT-I1840CE,1840.0,7.05,call,0.295696476042796,385.2398117828348,2019-10-31,0.35,2669.326655843262,2019-10-31,0.05,Expiry
2019-11-25,ASIANPAINT-I1740CE,1740.0,8.0,call,0.3247361087597148,407.68782760629006,2019-11-28,0.35,3208.2993593476995,2019-11-28,0.05,Expiry
2019-12-23,ASIANPAINT-I1840CE,1840.0,3.1,call,0.31259997266172457,385.8875413450937,2019-12-26,0.35,1145.3142227122382,2019-12-26,0.1,Expiry
2020-01-27,ASIANPAINT-I1800CE,1800.0,9.55,call,0.4061966674051748,391.06145251396646,2020-01-30,0.35,3657.7932960893854,2020-01-30,0.1,Expiry
2020-02-24,ASIANPAINT-I1840CE,1840.0,10.8,call,0.3194124675921599,384.4041735310269,2020-02-27,0.35,4090.637012630423,2020-02-27,0.05,Expiry
2020-03-23,ASIANPAINT-I1500CE,1500.0,52.0,call,0.5138626854434982,466.6666666666667,2020-03-26,0.35,-41962.66666666668,2020-03-26,140.0,Expiry
2020-04-27,ASIANPAINT-I1880CE,1880.0,13.75,call,0.341968613204207,377.1551724137931,2020-04-30,0.35,5114.978448275862,2020-04-30,0.05,Expiry
2020-05-26,ASIANPAINT-I1640CE,1640.0,9.3,call,0.4134748596213537,429.44785276073617,2020-05-28,0.35,3932.2392638036813,2020-05-28,0.05,Expiry
2020-06-22,ASIANPAINT-I1680CE,1680.0,22.0,call,0.301951186649207,423.728813559322,2020-06-25,0.35,-19016.94915254237,2020-06-24,66.0,Intraday SL Hit
2020-07-27,ASIANPAINT-I1800CE,1800.0,12.8,call,0.3070260988998068,395.4467135553484,2020-07-30,0.35,4991.130695138831,2020-07-30,0.05,Expiry
2020-08-24,ASIANPAINT-I1980CE,1980.0,17.65,call,0.4004187933924697,356.7060741948634,2020-08-27,0.35,486.5470852017927,2020-08-27,15.95,Expiry
2020-09-21,ASIANPAINT-I2000CE,2000.0,20.0,call,0.3474956589120701,354.78966041561074,2020-09-24,0.35,7006.918398378105,2020-09-24,0.05,Expiry
2020-10-26,ASIANPAINT-I2100CE,2100.0,13.3,call,0.39002589343908745,336.53846153846155,2020-10-29,0.35,-9130.96153846154,2020-10-27,39.900000000000006,Intraday SL Hit
2020-11-23,ASIANPAINT-I2220CE,2220.0,15.5,call,0.3326157521048745,319.926873857404,2020-11-26,0.35,4876.965265082266,2020-11-26,0.1,Expiry
2020-12-28,ASIANPAINT-I2720CE,2720.0,13.8,call,0.34998506363905557,260.8047690014903,2020-12-31,0.35,-7342.175856929956,2020-12-31,41.400000000000006,Intraday SL Hit
2021-01-25,ASIANPAINT-I2560CE,2560.0,11.25,call,0.32195256909214076,277.88253508267,2021-01-28,0.35,3080.8836664615624,2021-01-28,0.05,Expiry
2021-02-22,ASIANPAINT-I2420CE,2420.0,16.0,call,0.3522723119600467,293.21828006534577,2021-02-25,0.35,4629.770033091777,2021-02-25,0.05,Expiry
2021-03-22,ASIANPAINT-I2460CE,2460.0,16.0,call,0.35665801356479887,288.30906732016723,2021-03-25,0.35,4552.256018451781,2021-03-25,0.05,Expiry
2021-04-26,ASIANPAINT-I2580CE,2580.0,20.0,call,0.38967299491371954,273.65129007036745,2021-04-29,0.35,-5637.216575449569,2021-04-29,40.0,Expiry
2021-05-24,ASIANPAINT-I2860CE,2860.0,17.15,call,0.30982342498361615,248.22695035460993,2021-05-27,0.35,-8684.468085106382,2021-05-25,51.449999999999996,Intraday SL Hit
2021-06-21,ASIANPAINT-I3100CE,3100.0,19.0,call,0.3719016859809513,227.92393852565775,2021-06-24,0.35,4275.739124772076,2021-06-24,0.05,Expiry
2021-07-26,ASIANPAINT-I3100CE,3100.0,12.1,call,0.3157533073995391,228.79181578990372,2021-07-29,0.35,2729.1431746498665,2021-07-29,0.05,Expiry
2021-08-23,ASIANPAINT-I3120CE,3120.0,11.85,call,0.30329770667561223,227.49431264218396,2021-08-26,0.35,2657.361065973351,2021-08-26,0.05,Expiry
2021-09-27,ASIANPAINT-I3450CE,3450.0,34.0,call,0.38974210673335996,204.46313224491377,2021-09-30,0.35,6851.252866828692,2021-09-30,0.15,Expiry
2021-10-25,ASIANPAINT-I2950CE,2950.0,22.0,call,0.3684900751739212,239.47998631542936,2021-10-28,0.35,-10747.861785836469,2021-10-26,66.0,Intraday SL Hit
2021-11-22,ASIANPAINT-I3300CE,3300.0,19.5,call,0.3358181369839639,214.50349443046272,2021-11-25,0.35,4130.157533511345,2021-11-25,0.05,Expiry
2021-12-27,ASIANPAINT-I3300CE,3300.0,19.45,call,0.3683393454198586,214.02146329531905,2021-12-30,0.35,-8491.94362063167,2021-12-28,58.349999999999994,Intraday SL Hit
2022-01-24,ASIANPAINT-I3180CE,3180.0,21.45,call,0.35381017995735353,222.3139708451107,2022-01-27,0.35,4664.814050242957,2022-01-27,0.25,Expiry
2022-02-21,ASIANPAINT-I3300CE,3300.0,15.5,call,0.3019181574964754,214.85573971761818,2022-02-24,0.35,3286.1111111111113,2022-02-24,0.05,Expiry
2022-03-28,ASIANPAINT-I3060CE,3060.0,28.0,call,0.32862354524153803,231.46234603620732,2022-03-31,0.35,1997.7515086385054,2022-03-31,18.9,Expiry
2022-04-25,ASIANPAINT-I3160CE,3160.0,15.35,call,0.3523021388100238,223.74582474309184,2022-04-28,0.35,-7006.376756005178,2022-04-28,46.05,Intraday SL Hit
2022-05-23,ASIANPAINT-I3200CE,3200.0,20.4,call,0.3069812690828577,221.51898734177215,2022-05-26,0.35,4462.61075949367,2022-05-26,0.05,Expiry
2022-06-27,ASIANPAINT-I2850CE,2850.0,23.7,call,0.34919493959807557,248.22695035460993,2022-06-30,0.35,5811.613475177305,2022-06-30,0.05,Expiry
2022-07-25,ASIANPAINT-I3150CE,3150.0,27.9,call,0.3129621236693729,225.22522522522522,2022-07-28,0.35,-12818.918918918918,2022-07-28,83.69999999999999,Intraday SL Hit
2022-08-22,ASIANPAINT-I3400CE,3400.0,17.05,call,0.33114284459792975,208.3984578514119,2022-08-25,0.35,3507.137647181411,2022-08-25,0.05,Expiry
2022-09-26,ASIANPAINT-I3450CE,3450.0,45.55,call,0.4419031481038057,203.8409458219886,2022-09-29,0.35,9181.811563605654,2022-09-29,0.05,Expiry
2022-10-25,ASIANPAINT-I3100CE,3100.0,20.0,call,0.4049579382439653,227.08840227088402,2022-10-27,0.35,4484.882400648824,2022-10-27,0.05,Expiry
2022-11-21,ASIANPAINT-I3150CE,3150.0,11.0,call,0.23883334408331436,226.39068564036222,2022-11-24,0.35,2453.9618369987065,2022-11-24,0.05,Expiry
2022-12-26,ASIANPAINT-I3100CE,3100.0,10.9,call,0.30971758328397647,228.75816993464053,2022-12-29,0.35,-5086.666666666667,2022-12-27,32.7,Intraday SL Hit
2023-02-20,ASIANPAINT-I2860CE,2860.0,11.0,call,0.34174155409152607,247.36730510990174,2023-02-23,0.35,2681.33790373878,2023-02-23,0.05,Expiry
2023-04-24,ASIANPAINT-I2920CE,2920.0,9.0,call,0.3756192334302912,241.54589371980677,2023-04-27,0.35,2054.5893719806763,2023-04-27,0.4,Expiry
2023-05-22,ASIANPAINT-I3120CE,3120.0,10.0,call,0.31688184835068933,226.75736961451247,2023-05-25,0.35,1557.823129251701,2023-05-25,3.0,Expiry
2023-07-24,ASIANPAINT-I3580CE,3580.0,48.0,call,0.29499571809432895,197.46121297602258,2023-07-27,0.35,9373.385049365304,2023-07-27,0.05,Expiry
2023-08-28,ASIANPAINT-I3280CE,3280.0,10.75,call,0.4053866257345942,214.43122118580467,2023-08-31,0.35,2271.2554948000434,2023-08-31,0.05,Expiry
2023-09-25,ASIANPAINT-I3340CE,3340.0,14.0,call,0.38144406121674,210.77036568658446,2023-09-28,0.35,2910.633364948888,2023-09-28,0.05,Expiry
2023-10-23,ASIANPAINT-I3080CE,3080.0,16.55,call,0.41669264228183495,228.16166883963493,2023-10-26,0.35,3669.1818774445887,2023-10-26,0.3,Expiry
2023-11-28,ASIANPAINT-I3160CE,3160.0,16.1,call,0.36908996178211895,222.5472118013607,2023-11-30,0.35,3535.94137470592,2023-11-30,0.05,Expiry
2023-12-26,ASIANPAINT-I3400CE,3400.0,18.0,call,0.3577807098814272,206.9169376293231,2023-12-28,0.35,3676.8105232042567,2023-12-28,0.05,Expiry
2024-01-23,ASIANPAINT-I3100CE,3100.0,10.45,call,0.2628730016376586,227.72003448331952,2024-01-25,0.35,2344.3777550057744,2024-01-25,0.05,Expiry
2024-02-26,ASIANPAINT-I2880CE,2880.0,23.0,call,0.4193805181871949,243.98745207389334,2024-02-29,0.35,5407.737887765771,2024-02-29,0.6,Expiry
2024-03-26,ASIANPAINT-I2840CE,2840.0,15.4,call,0.2685840447855471,248.4472049689441,2024-03-28,0.35,-3689.9378881987577,2024-03-28,29.8,Expiry
2024-04-22,ASIANPAINT-I2860CE,2860.0,12.75,call,0.3706507715211867,246.13220815752462,2024-04-25,0.35,2373.45288326301,2024-04-25,2.95,Expiry
2024-05-27,ASIANPAINT-I2900CE,2900.0,14.75,call,0.3161767385011237,243.40629726863364,2024-05-30,0.35,3542.0484378531564,2024-05-30,0.05,Expiry
2024-06-24,ASIANPAINT-I2920CE,2920.0,12.3,call,0.320080033121987,241.71270718232043,2024-06-27,0.35,2931.129143646409,2024-06-27,0.05,Expiry
2024-07-22,ASIANPAINT-I2960CE,2960.0,30.4,call,0.3026915119497193,238.65534758446697,2024-07-25,0.35,7170.519245849102,2024-07-25,0.05,Expiry
2019-01-28,BAJFINANCE-I2500CE,2500.0,61.0,call,0.2782026360167723,284.78437754271766,2019-01-31,0.35,-3842.168429617576,2019-01-31,73.15,Expiry
2019-02-25,BAJFINANCE-I2700CE,2700.0,18.5,call,0.3427413572485653,262.3786597090843,2019-02-28,0.35,4792.215030256571,2019-02-28,0.05,Expiry
2019-03-25,BAJFINANCE-I2900CE,2900.0,16.0,call,0.27699224311994475,245.5278849526482,2019-03-28,0.35,-8014.030164854437,2019-03-26,48.0,Intraday SL Hit
2019-04-22,BAJFINANCE-I3000CE,3000.0,28.3,call,0.44542427277701274,234.42732752846618,2019-04-25,0.35,-13533.958472873413,2019-04-24,84.9,Intraday SL Hit
2019-05-27,BAJFINANCE-I3500CE,3500.0,19.0,call,0.3295927935369263,202.60492040520984,2019-05-30,0.35,3800.7670043415337,2019-05-30,0.05,Expiry
2019-06-24,BAJFINANCE-I3600CE,3600.0,13.05,call,0.3013854571603023,197.4027438981402,2019-06-27,0.35,-5255.255848056289,2019-06-26,39.150000000000006,Intraday SL Hit
2019-07-22,BAJFINANCE-I3300CE,3300.0,49.0,call,0.32726136636562114,214.92170709241634,2019-07-25,0.35,10404.144918636783,2019-07-25,0.1,Expiry
2019-08-26,BAJFINANCE-I3350CE,3350.0,44.55,call,0.4481852801870001,209.89505247376312,2019-08-29,0.35,9246.716641679159,2019-08-29,0.05,Expiry
2019-09-23,BAJFINANCE-I4100CE,4100.0,54.2,call,0.33856297444857314,172.8395061728395,2019-09-26,0.35,9265.493827160493,2019-09-26,0.05,Expiry
2019-10-29,BAJFINANCE-I4100CE,4100.0,24.0,call,0.26620312746891095,173.22444939371442,2019-10-31,0.35,4107.0650829002725,2019-10-31,0.05,Expiry
2019-11-25,BAJFINANCE-I4200CE,4200.0,21.05,call,0.31337922936372026,169.045380691284,2019-11-28,0.35,3514.2844191911036,2019-11-28,0.05,Expiry
2019-12-23,BAJFINANCE-I4200CE,4200.0,14.0,call,0.36889807896558435,168.35016835016836,2019-12-26,0.35,2316.3299663299663,2019-12-26,0.1,Expiry
2020-01-27,BAJFINANCE-I4200CE,4200.0,51.0,call,0.3951429310516037,168.1459587632125,2020-01-30,0.35,-17493.905549724626,2020-01-29,153.0,Intraday SL Hit
2020-02-24,BAJFINANCE-I4900CE,4900.0,20.0,call,0.2872472597253092,145.34883720930233,2020-02-27,0.35,2870.5668604651164,2020-02-27,0.05,Expiry
2020-03-23,BAJFINANCE-I2300CE,2300.0,201.0,call,0.4407182975454437,306.75518744933066,2020-03-26,0.35,-55188.785906790254,2020-03-26,375.15,Expiry
2020-04-27,BAJFINANCE-I2100CE,2100.0,61.75,call,0.3208072151575119,341.796875,2020-04-30,0.35,-43056.15234375,2020-04-29,185.25,Intraday SL Hit
2020-05-26,BAJFINANCE-I1900CE,1900.0,13.7,call,0.22204573556428292,381.2636165577342,2020-05-28,0.35,-10655.555555555555,2020-05-27,41.099999999999994,Intraday SL Hit
2020-06-22,BAJFINANCE-I2950CE,2950.0,34.5,call,0.2965484334878953,244.93080704700924,2020-06-25,0.35,-17238.230199968508,2020-06-23,103.5,Intraday SL Hit
2020-07-27,BAJFINANCE-I3250CE,3250.0,33.6,call,0.35875350456774835,220.3267061053569,2020-07-30,0.35,-15102.073743285586,2020-07-29,100.80000000000001,Intraday SL Hit
2020-08-24,BAJFINANCE-I3600CE,3600.0,20.8,call,0.30789715735429046,200.40080160320642,2020-08-27,0.35,-8503.406813627254,2020-08-25,62.400000000000006,Intraday SL Hit
2020-09-21,BAJFINANCE-I3400CE,3400.0,31.0,call,0.3538511890027975,210.72278547586578,2020-09-24,0.35,6456.44078558779,2020-09-24,0.05,Expiry
2020-10-26,BAJFINANCE-I3350CE,3350.0,29.0,call,0.3862800679597726,212.81123643328365,2020-10-29,0.35,-12589.912747393062,2020-10-27,87.0,Intraday SL Hit
2020-11-23,BAJFINANCE-I4900CE,4900.0,37.05,call,0.3665659510713273,145.98844910193014,2020-11-26,0.35,5347.410902154599,2020-11-26,0.05,Expiry
2020-12-28,BAJFINANCE-I5300CE,5300.0,37.5,call,0.38240667047995003,134.66717968449404,2020-12-31,0.35,4992.718353212775,2020-12-31,0.05,Expiry
2021-01-25,BAJFINANCE-I5000CE,5000.0,29.15,call,0.3837028800181498,142.74206944434306,2021-01-28,0.35,4112.113536552635,2021-01-28,0.05,Expiry
2021-02-22,BAJFINANCE-I5500CE,5500.0,31.0,call,0.3352720273005392,130.7690103300419,2021-02-25,0.35,-9570.78771254027,2021-02-25,102.85,Overnight SL Hit
2021-03-22,BAJFINANCE-I5500CE,5500.0,44.05,call,0.3680374826237387,130.01244163346814,2021-03-25,0.35,5656.646316809748,2021-03-25,0.1,Expiry
2021-04-26,BAJFINANCE-I4800CE,4800.0,75.95,call,0.4085268500863873,147.55480607082632,2021-04-29,0.35,-22861.846543001695,2021-04-28,227.85000000000002,Intraday SL Hit
2021-05-24,BAJFINANCE-I5700CE,5700.0,41.0,call,0.33411252278008174,125.15644555694618,2021-05-27,0.35,-10468.08510638298,2021-05-26,123.0,Intraday SL Hit
2021-06-21,BAJFINANCE-I6200CE,6200.0,65.25,call,0.37874852162842354,114.38001570666376,2021-06-24,0.35,7382.886873818025,2021-06-24,0.05,Expiry
2021-07-26,BAJFINANCE-I6200CE,6200.0,45.0,call,0.4357512539174879,113.65204798798612,2021-07-29,0.35,-10433.258005297126,2021-07-27,135.0,Intraday SL Hit
2021-08-23,BAJFINANCE-I6800CE,6800.0,63.75,call,0.4011580054286915,103.92540970477152,2021-08-26,0.35,-13515.499532105538,2021-08-24,191.25,Intraday SL Hit
2021-09-27,BAJFINANCE-I7900CE,7900.0,77.0,call,0.35337173355690343,89.81267641775725,2021-09-30,0.35,6837.349243007442,2021-09-30,0.1,Expiry
2021-10-25,BAJFINANCE-I7700CE,7700.0,225.5,call,0.387334406124672,91.80327868852459,2021-10-28,0.35,20471.44262295082,2021-10-28,0.25,Expiry
2021-11-22,BAJFINANCE-I7200CE,7200.0,58.45,call,0.27469376271743207,99.07997169143665,2021-11-25,0.35,5728.308563340411,2021-11-25,0.05,Expiry
2021-12-27,BAJFINANCE-I7000CE,7000.0,46.0,call,0.3206468797093499,101.52210938345942,2021-12-30,0.35,4618.189994798878,2021-12-30,0.05,Expiry
2022-01-24,BAJFINANCE-I7000CE,7000.0,72.0,call,0.34918688199573034,101.30246020260492,2022-01-27,0.35,7215.723589001447,2022-01-27,0.05,Expiry
2022-02-21,BAJFINANCE-I7100CE,7100.0,48.1,call,0.3466232006534048,99.85734664764622,2022-02-24,0.35,4750.06419400856,2022-02-24,0.05,Expiry
2022-03-28,BAJFINANCE-I7100CE,7100.0,59.5,call,0.32509407358757136,100.07147962830594,2022-03-31,0.35,-19373.33809864189,2022-03-30,250.0,Overnight SL Hit
2022-04-25,BAJFINANCE-I7100CE,7100.0,108.55,call,0.41632002384372546,99.29007877362795,2022-04-28,0.35,10665.144521390474,2022-04-28,0.05,Expiry
2022-05-23,BAJFINANCE-I5900CE,5900.0,47.0,call,0.25899619546944347,121.0444406017638,2022-05-26,0.35,5619.972332699292,2022-05-26,0.1,Expiry
2022-06-27,BAJFINANCE-I5700CE,5700.0,45.5,call,0.3157963191035892,124.66052268376296,2022-06-30,0.35,5609.037887894573,2022-06-30,0.05,Expiry
2022-07-25,BAJFINANCE-I6300CE,6300.0,62.0,call,0.34900774327968537,112.52210255585919,2022-07-28,0.35,-15254.62144349783,2022-07-28,195.0,Overnight SL Hit
2022-08-22,BAJFINANCE-I7200CE,7200.0,55.0,call,0.34511699982634725,98.5499084893707,2022-08-25,0.35,5361.065746867522,2022-08-25,0.05,Expiry
2022-09-26,BAJFINANCE-I7300CE,7300.0,75.1,call,0.4285104814146935,96.53840849537995,2022-09-29,0.35,7172.658943593987,2022-09-29,0.05,Expiry
2022-10-25,BAJFINANCE-I7200CE,7200.0,12.1,call,0.29664089219886836,98.63322530646752,2022-10-27,0.35,1176.5464280681979,2022-10-27,0.05,Expiry
2022-11-21,BAJFINANCE-I6800CE,6800.0,32.0,call,0.2863379182335515,104.8689138576779,2022-11-24,0.35,3316.951310861423,2022-11-24,0.05,Expiry
2022-12-26,BAJFINANCE-I6500CE,6500.0,28.6,call,0.3529300388493778,109.00031142946122,2022-12-29,0.35,2866.0541887262534,2022-12-29,2.0,Expiry
2023-02-20,BAJFINANCE-I6400CE,6400.0,41.0,call,0.4200156674348363,110.13215859030836,2023-02-23,0.35,4459.140969162996,2023-02-23,0.1,Expiry
2023-04-24,BAJFINANCE-I6000CE,6000.0,49.9,call,0.3528470738625955,117.98415641328164,2023-04-27,0.35,-12010.315186246418,2023-04-27,149.7,Intraday SL Hit
2023-05-22,BAJFINANCE-I6850CE,6850.0,30.0,call,0.39474053408030063,102.98661174047373,2023-05-25,0.35,3053.501544799176,2023-05-25,0.05,Expiry
2023-07-24,BAJFINANCE-I7650CE,7650.0,77.35,call,0.3666998169866598,92.34828496042216,2023-07-27,0.35,7039.063324538259,2023-07-27,0.35,Expiry
2023-08-28,BAJFINANCE-I7300CE,7300.0,44.0,call,0.32480730514396283,96.95290858725762,2023-08-31,0.35,4188.995844875347,2023-08-31,0.35,Expiry
2023-09-25,BAJFINANCE-I7900CE,7900.0,49.0,call,0.3079743534085594,89.66312283847829,2023-09-28,0.35,4331.446138081209,2023-09-28,0.2,Expiry
2023-10-23,BAJFINANCE-I7850CE,7850.0,32.35,call,0.3393389412960347,90.03215434083602,2023-10-26,0.35,2878.8681672025723,2023-10-26,0.05,Expiry
2023-11-28,BAJFINANCE-I7200CE,7200.0,21.0,call,0.29827097998887686,98.17671809256662,2023-11-30,0.35,2026.2201963534362,2023-11-30,0.15,Expiry
2023-12-26,BAJFINANCE-I7250CE,7250.0,44.0,call,0.2885920359448649,97.56029574706797,2023-12-28,0.35,4136.410199232062,2023-12-28,1.15,Expiry
2024-01-23,BAJFINANCE-I7150CE,7150.0,30.95,call,0.3025021636743014,98.8281801496541,2024-01-25,0.35,3013.172384582804,2024-01-25,0.15,Expiry
2024-02-26,BAJFINANCE-I6700CE,6700.0,43.9,call,0.33519708119652086,105.48841134452515,2024-02-29,0.35,4573.97751589861,2024-02-29,0.1,Expiry
2024-03-26,BAJFINANCE-I7000CE,7000.0,24.5,call,0.274375710120888,101.08303249097473,2024-03-28,0.35,-5052.129963898918,2024-03-28,73.5,Intraday SL Hit
2024-04-22,BAJFINANCE-I7350CE,7350.0,66.6,call,0.37587529249017626,95.93575045740795,2024-04-25,0.35,6315.738259862537,2024-04-25,0.1,Expiry
2024-05-27,BAJFINANCE-I6950CE,6950.0,49.45,call,0.36888319749628085,101.5228426395939,2024-05-30,0.35,4964.97461928934,2024-05-30,0.05,Expiry
2024-06-24,BAJFINANCE-I7150CE,7150.0,48.75,call,0.35783881560400743,98.80307136404697,2024-06-27,0.35,4763.4936766034325,2024-06-27,0.05,Expiry
2024-07-22,BAJFINANCE-I6950CE,6950.0,111.35,call,0.36016839078371676,101.59209323251527,2024-07-25,0.35,11163.243980668474,2024-07-25,0.35,Expiry
2019-01-28,MARUTI-I6600CE,6600.0,73.95,call,0.3293010227043366,107.44435917114352,2019-01-31,0.35,4610.491174213354,2019-01-31,30.0,Expiry
2019-02-25,MARUTI-I7000CE,7000.0,50.0,call,0.36929879797795895,101.00718302481363,2019-02-28,0.35,4994.754696985521,2019-02-28,0.05,Expiry
2019-03-25,MARUTI-I6600CE,6600.0,60.0,call,0.3293010227043366,107.44435917114352,2019-03-28,0.35,6376.768994627782,2019-03-28,0.05,Expiry
2019-04-22,MARUTI-I7400CE,7400.0,46.0,call,0.3670064570371456,95.56313993174061,2019-04-25,0.35,4347.1194539249145,2019-04-25,0.05,Expiry
2019-05-27,MARUTI-I7100CE,7100.0,61.0,call,0.3840811167801699,99.47915697781127,2019-05-30,0.35,6002.522592462643,2019-05-30,0.05,Expiry
2019-06-24,MARUTI-I6500CE,6500.0,60.05,call,0.4157789685670706,108.41955437115969,2019-06-27,0.35,6440.013110092515,2019-06-27,0.05,Expiry
2019-07-22,MARUTI-I6000CE,6000.0,34.8,call,0.30120485092780025,118.44331641285956,2019-07-25,0.35,4068.6463620981385,2019-07-25,0.1,Expiry
2019-08-26,MARUTI-I6300CE,6300.0,60.0,call,0.36257715826059256,112.28475593761388,2019-08-29,0.35,6664.0441225194145,2019-08-29,0.05,Expiry
2019-09-23,MARUTI-I7000CE,7000.0,95.0,call,0.2830625871972332,101.66881960074916,2019-09-26,0.35,9556.81820806062,2019-09-26,0.05,Expiry
2019-10-29,MARUTI-I7800CE,7800.0,45.1,call,0.3969641750538606,90.3225806451613,2019-10-31,0.35,4028.251612903226,2019-10-31,0.05,Expiry
2019-11-25,MARUTI-I7300CE,7300.0,62.5,call,0.39017881693717554,96.71179883945841,2019-11-28,0.35,5979.158607350097,2019-11-28,0.05,Expiry
