ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL,,
HDFCBANK.EQ-NSE,05-03-2021,1533.4,1480,27.75,18,25-03-2021,4242.043824,456.5018912,0,FALSE,0,14938.1,14600,275.05,207,0,46.86004244,-2962.937054,No SL Hit,35.14%,32.87%
HDFCBANK.EQ-NSE,09-04-2021,1423.3,1380,22.4,44.8,12-04-2021,-11347.15099,491.8147966,0,FALSE,0,14834.85,14650,448.25,160,0,47.18618658,-13314.4083,Intraday SL Hit,-100.00%,180.16%
HDFCBANK.EQ-NSE,07-05-2021,1413.45,1380,21.05,0.05,27-05-2021,10295.58881,495.242138,0,FALSE,0,14823.15,14650,0.1,196.35,0,47.22343092,9360.368748,No SL Hit,99.76%,-99.95%
HDFCBANK.EQ-NSE,04-06-2021,1503.5,1480,19.3,0.05,24-06-2021,8872.331227,465.5803126,0,FALSE,0,15670.25,15500,0.05,118,0,44.67063384,5321.634945,No SL Hit,99.74%,-99.96%
HDFCBANK.EQ-NSE,09-07-2021,1504.55,1480,12.5,25,19-07-2021,-5990.163172,465.255392,0,FALSE,0,15689.8,15550,53.5,109.3,0,44.61497278,2562.148657,Intraday SL Hit,-100.00%,-51.05%
HDFCBANK.EQ-NSE,06-08-2021,1494,1460,10.2,0.05,26-08-2021,4707.663989,468.54083,0,FALSE,0,16238.2,16050,0.05,90.55,0,43.10822628,3940.350531,No SL Hit,99.51%,-99.94%
HDFCBANK.EQ-NSE,13-09-2021,1555.75,1520,10,0.05,30-09-2021,4431.721035,449.943757,0,FALSE,0,17355.3,17200,0.05,111.3,0,40.33350043,4532.013275,No SL Hit,99.50%,-99.96%
HDFCBANK.EQ-NSE,08-10-2021,1607,1580,26,0.05,28-10-2021,11190.19913,435.594275,0,FALSE,0,17895.2,17750,0.05,163.5,0,39.11663463,6457.589186,No SL Hit,99.81%,-99.97%
HDFCBANK.EQ-NSE,08-11-2021,1600,1580,16.15,32.3,09-11-2021,-7277.59375,437.5,0,FALSE,0,18068.55,17900,141.75,127.9,0,38.74134892,-432.1016352,Intraday SL Hit,-100.00%,10.83%
HDFCBANK.EQ-NSE,10-12-2021,1524.95,1500,15.4,30.8,17-12-2021,-7281.156759,459.0314437,0,FALSE,0,17511.3,17350,394,151.05,0,39.9741881,-9493.849686,Intraday SL Hit,-100.00%,160.84%
HDFCBANK.EQ-NSE,07-01-2022,1552.5,1530,23,46,24-01-2022,-10681.48148,450.8856683,0,FALSE,0,17812.7,17650,554.6,176.25,0,39.29780438,-14581.11628,Intraday SL Hit,-100.00%,214.67%
HDFCBANK.EQ-NSE,04-02-2022,1521.75,1500,17.95,35.9,07-02-2022,-8504.649253,459.9967143,0,FALSE,0,17516.3,17350,352.1,215.1,0,39.96277753,-5248.231647,Intraday SL Hit,-100.00%,63.69%
HDFCBANK.EQ-NSE,11-03-2022,1395.5,1370,29.65,0.1,31-03-2022,14673.41455,501.6123253,0,FALSE,0,16630.45,16450,0.05,290.35,0,42.09146475,12341.38583,No SL Hit,99.66%,-99.98%
HDFCBANK.EQ-NSE,08-04-2022,1516.55,1490,27.15,60,18-04-2022,-15564.96654,461.5739672,0,FALSE,0,17784.35,17600,350,164,0,39.36044893,-7118.730794,Overnight SL Hit,-120.99%,113.41%
HDFCBANK.EQ-NSE,06-05-2022,1320.35,1300,32,0.05,26-05-2022,16768.77343,530.1624569,0,FALSE,0,16411.25,16250,79.15,229.85,0,42.65366745,6559.707518,No SL Hit,99.84%,-65.56%
HDFCBANK.EQ-NSE,10-06-2022,1348.75,1320,16.8,33.6,13-06-2022,-8980.759963,518.9990732,0,FALSE,0,16201.8,16050,432.05,213.7,0,43.20507598,-9154.831562,Intraday SL Hit,-100.00%,102.18%
HDFCBANK.EQ-NSE,08-07-2022,1395.8,1380,19.6,39.2,14-07-2022,-10124.37312,501.5045135,0,FALSE,0,16220.6,16050,273,186.55,0,43.15500043,-3532.430983,Intraday SL Hit,-100.00%,46.34%
HDFCBANK.EQ-NSE,05-08-2022,1426.05,1400,15.4,0.05,25-08-2022,7458.960065,490.8663792,0,FALSE,0,17397.5,17200,0.05,186,0,40.23566604,7556.680558,No SL Hit,99.68%,-99.97%
HDFCBANK.EQ-NSE,09-09-2022,1500.05,1480,18.2,36.4,23-09-2022,-8747.841739,466.6511116,0,FALSE,0,17833.35,17650,368.65,189.5,0,39.25229976,-6812.962792,Intraday SL Hit,-100.00%,94.54%
HDFCBANK.EQ-NSE,07-10-2022,1431.95,1400,16.35,34,10-10-2022,-8874.227452,488.8438842,0,FALSE,0,17314.65,17100,291.85,194.05,0,40.42819231,-3757.436622,Overnight SL Hit,-107.95%,50.40%
HDFCBANK.EQ-NSE,04-11-2022,1497.1,1480,14.2,0.05,24-11-2022,6549.495692,467.5706366,0,FALSE,0,18117.15,17900,0.05,126.9,0,38.63742366,4950.2074,No SL Hit,99.65%,-99.96%
HDFCBANK.EQ-NSE,09-12-2022,1630.15,1600,12.95,0.05,29-12-2022,5483.544459,429.4083367,0,FALSE,0,18496.6,18300,108.4,102,0,37.8447931,-162.5812311,No SL Hit,99.61%,6.27%
HDFCBANK.EQ-NSE,06-01-2023,1595.25,1570,15.75,0.05,25-01-2023,6819.871493,438.8026955,0,FALSE,0,17859.45,0,0,0,0,0,0,No SL Hit,99.68%,0.00%
HDFCBANK.EQ-NSE,03-02-2023,1658.25,1630,19.1,24.45,23-02-2023,-2442.243329,422.1317654,0,FALSE,0,17854.05,17650,138.55,137.85,0,39.20679062,80.92281583,No SL Hit,-28.01%,0.51%
HDFCBANK.EQ-NSE,10-03-2023,1589,1560,12,24,14-03-2023,-5444.933921,440.5286344,0,FALSE,0,17412.9,17250,267,120,0,40.20008155,-5753.837672,Intraday SL Hit,-100.00%,122.50%
HDFCBANK.EQ-NSE,10-04-2023,1655.15,1630,11.5,0.1,27-04-2023,4772.256291,422.9223937,0,FALSE,0,17624.05,17500,0.05,97.9,0,39.71845291,3925.354842,No SL Hit,99.13%,-99.95%
HDFCBANK.EQ-NSE,05-05-2023,1627,1610,26.3,10.15,25-05-2023,6791.548863,430.239705,0,FALSE,0,18069,17900,0.05,97.75,0,38.74038408,3822.823621,No SL Hit,61.41%,-99.95%
HDFCBANK.EQ-NSE,09-06-2023,1609.5,1590,12.25,0.05,28-06-2023,5252.500777,434.9176763,0,FALSE,0,18563.4,18450,0.05,96,0,37.70860941,3654.360193,No SL Hit,99.59%,-99.95%
HDFCBANK.EQ-NSE,07-07-2023,1659.9,1640,20.8,0.05,27-07-2023,8662.600157,421.7121513,0,FALSE,0,19331.8,19200,0.05,113.6,0,36.20976836,4152.771599,No SL Hit,99.76%,-99.96%
HDFCBANK.EQ-NSE,11-08-2023,1620.8,1600,11,22,16-08-2023,-4893.262586,431.8854886,0,FALSE,0,19428.3,19300,86.95,90.6,0,36.02991512,195.4803045,Intraday SL Hit,-100.00%,-4.03%
HDFCBANK.EQ-NSE,08-09-2023,1623.5,1600,9.45,18.9,20-09-2023,-4196.766246,431.1672313,0,FALSE,0,19819.95,19700,37.95,102.5,0,35.31794984,2329.377723,Intraday SL Hit,-100.00%,-62.98%
HDFCBANK.EQ-NSE,06-10-2023,1535,1520,17.35,34.7,26-10-2023,-8149.413681,456.0260586,0,FALSE,0,19653.5,19550,694.95,118.75,0,35.61706566,-20232.73717,Intraday SL Hit,-100.00%,485.22%
HDFCBANK.EQ-NSE,10-11-2023,1493.5,1480,13,0.05,30-11-2023,6008.470037,468.69769,0,FALSE,0,19425.35,19350,0.05,100.3,0,36.03538675,3648.709032,No SL Hit,99.62%,-99.95%
HDFCBANK.EQ-NSE,08-12-2023,1652.95,1640,14.55,0.1,28-12-2023,6057.321758,423.4852839,0,FALSE,0,20969.4,20850,0.05,104.7,0,33.38197564,3528.39137,No SL Hit,99.31%,-99.95%
HDFCBANK.EQ-NSE,05-01-2024,1679,1660,16.3,32.6,10-01-2024,-6999.583085,416.9148303,0,FALSE,0,21710.8,21600,158.05,162.1,0,32.2420178,233.8029921,Intraday SL Hit,-100.00%,-2.50%
HDFCBANK.EQ-NSE,09-02-2024,1408,1390,19.5,0.05,29-02-2024,9572.549716,497.1590909,0,FALSE,0,21782.5,21650,0.05,202.25,0,32.1358889,6562.887639,No SL Hit,99.74%,-99.98%
HDFCBANK.EQ-NSE,11-03-2024,1426,1410,16,0.05,28-03-2024,7750.806452,490.8835905,0,FALSE,0,22332.65,22250,0.2,184.45,0,31.34424262,5833.053847,No SL Hit,99.69%,-99.89%
HDFCBANK.EQ-NSE,05-04-2024,1550,1530,16.1,32.2,15-04-2024,-7489.096774,451.6129032,0,FALSE,0,22513.7,22400,203.95,146,0,31.09217943,-1692.984716,Intraday SL Hit,-100.00%,39.69%
HDFCBANK.EQ-NSE,10-05-2024,1439.85,1420,18.1,0.1,30-05-2024,8662.430114,486.161753,0,FALSE,0,22055.2,21950,0.05,200,0,31.73854692,6409.615419,No SL Hit,99.45%,-99.98%
HDFCBANK.EQ-NSE,07-06-2024,1575,1550,14.2,0.05,27-06-2024,6225.555556,444.4444444,0,FALSE,0,23290.15,23100,0.05,240.15,0,30.05562437,7288.549022,No SL Hit,99.65%,-99.98%
ICICIBANK.EQ-NSE,11-01-2019,377.55,370,5.4,10.8,24-01-2019,-10312.27652,1854.059065,0,FALSE,0,10794.95,10700,30.6,100.05,0,64.84513592,4588.21486,Intraday SL Hit,-100.00%,-69.42%
ICICIBANK.EQ-NSE,08-02-2019,354.25,345,5.55,11.1,14-02-2019,-11295.83627,1976.005646,0,FALSE,0,10943.6,10850,142.8,102.05,0,63.96432618,-2449.929639,Intraday SL Hit,-100.00%,39.93%
ICICIBANK.EQ-NSE,08-03-2019,370.7,360,3.75,0.05,28-03-2019,6915.025627,1888.319396,0,FALSE,0,11035.4,10950,0.1,84.05,0,63.4322272,5378.513692,No SL Hit,98.67%,-99.88%
ICICIBANK.EQ-NSE,05-04-2019,391.75,385,5,0.05,25-04-2019,8754.690491,1786.853861,0,FALSE,0,11665.95,11600,0.05,76,0,60.00368594,4602.91275,No SL Hit,99.00%,-99.93%
ICICIBANK.EQ-NSE,10-05-2019,383.65,375,11.5,0.05,30-05-2019,20680.69855,1824.579695,0,FALSE,0,11278.9,11200,0.05,268.35,0,62.06278981,16818.02303,No SL Hit,99.57%,-99.98%
ICICIBANK.EQ-NSE,07-06-2019,417.45,410,6.25,0.05,27-06-2019,10290.81327,1676.847527,0,FALSE,0,11870.65,11800,0.05,109.7,0,58.96896969,6530.66597,No SL Hit,99.20%,-99.95%
ICICIBANK.EQ-NSE,05-07-2019,435.65,425,4.8,9.6,08-07-2019,-7943.991736,1606.794445,0,FALSE,0,11811.15,11700,207.3,89.6,0,59.26603252,-6799.651177,Intraday SL Hit,-100.00%,131.36%
ICICIBANK.EQ-NSE,09-08-2019,421.35,415,6.4,12.8,22-08-2019,-10951.46553,1661.326688,0,FALSE,0,11109.65,11000,278.5,101,0,63.00828559,-10944.85425,Intraday SL Hit,-100.00%,175.74%
ICICIBANK.EQ-NSE,06-09-2019,392.05,385,6.45,0.05,31-10-2019,11311.05726,1785.486545,0,FALSE,0,10946.2,10850,0.05,110.5,0,63.94913303,7133.87751,No SL Hit,99.22%,-99.95%
ICICIBANK.EQ-NSE,08-11-2019,490,480,9.8,0.05,28-11-2019,13787.85714,1428.571429,0,FALSE,0,11908.15,11800,0.05,100,0,58.78327028,5934.200527,No SL Hit,99.49%,-99.95%
ICICIBANK.EQ-NSE,06-12-2019,525.25,515,7.95,0.05,26-12-2019,10421.70395,1332.698715,0,FALSE,0,11921.5,11800,0.05,83.35,0,58.71744327,4940.133372,No SL Hit,99.37%,-99.94%
ICICIBANK.EQ-NSE,10-01-2020,539.95,530,7.7,15.4,22-01-2020,-10281.87795,1296.416335,0,FALSE,0,12256.8,12150,87,82.7,0,57.11115462,-148.6603355,Intraday SL Hit,-100.00%,5.20%
ICICIBANK.EQ-NSE,07-02-2020,535.4,525,6.25,12.5,27-02-2020,-8416.604408,1307.433694,0,FALSE,0,12098.35,12000,367.5,101.55,0,57.85912955,-15116.24726,Intraday SL Hit,-100.00%,261.89%
ICICIBANK.EQ-NSE,06-03-2020,485.75,480,15.75,31.5,09-03-2020,-23377.76634,1441.07051,0,FALSE,0,10989.45,10900,555,252.95,0,63.69745529,-18725.17278,Intraday SL Hit,-100.00%,119.41%
ICICIBANK.EQ-NSE,13-04-2020,331,320,18.75,0.05,30-04-2020,39149.24471,2114.803625,0,FALSE,0,8993.85,8800,0.05,290.1,0,77.83096227,22800.69714,No SL Hit,99.73%,-99.98%
ICICIBANK.EQ-NSE,08-05-2020,335.8,320,16.2,32.4,22-05-2020,-34783.20429,2084.574151,0,FALSE,0,9251.5,9050,116.9,222.9,0,75.66340593,8277.425282,Intraday SL Hit,-100.00%,-47.55%
ICICIBANK.EQ-NSE,05-06-2020,359.8,350,14.3,31.95,12-06-2020,-35238.32685,1945.525292,0,FALSE,0,10142.15,9950,398.15,162,0,69.01889639,-15912.20303,Overnight SL Hit,-123.43%,145.77%
ICICIBANK.EQ-NSE,10-07-2020,359.9,350,13.15,5,30-07-2020,15498.61073,1944.984718,0,FALSE,0,10768.05,10550,0.1,130,0,65.00712757,8529.000144,No SL Hit,61.98%,-99.92%
ICICIBANK.EQ-NSE,07-08-2020,358.1,345,8.7,0.05,27-08-2020,16737.64312,1954.76124,0,FALSE,0,11214.05,10950,0.05,100.15,0,62.42169421,6310.958128,No SL Hit,99.43%,-99.95%
ICICIBANK.EQ-NSE,04-09-2020,375,360,9.65,19.3,24-09-2020,-18553.73333,1866.666667,0,FALSE,0,11333.85,11100,293.7,119.55,0,61.76189027,-10500.60218,Intraday SL Hit,-100.00%,145.67%
ICICIBANK.EQ-NSE,09-10-2020,403,390,8.2,0.05,29-10-2020,14013.0273,1736.972705,0,FALSE,0,11914.2,11650,0.05,98,0,58.75342029,5812.505246,No SL Hit,99.39%,-99.95%
ICICIBANK.EQ-NSE,06-11-2020,443.65,430,10.25,0.05,26-11-2020,15931.25211,1577.820354,0,FALSE,0,12263.55,12000,0.05,118.5,0,57.07971998,6828.76084,No SL Hit,99.51%,-99.96%
ICICIBANK.EQ-NSE,11-12-2020,515.7,500,10,0.05,31-12-2020,13369.49777,1357.378321,0,FALSE,0,13513.85,13200,0.05,99,0,51.79871021,5176.788998,No SL Hit,99.50%,-99.95%
ICICIBANK.EQ-NSE,08-01-2021,541.5,520,6.9,0.05,28-01-2021,8765.189289,1292.705448,0,FALSE,0,14347.25,14050,232.2,126.75,0,48.78983777,-4969.757271,No SL Hit,99.28%,83.20%
ICICIBANK.EQ-NSE,05-02-2021,617,590,8.5,0.05,25-02-2021,9489.708266,1134.52188,0,FALSE,0,14924.25,14600,0.05,161.95,0,46.90352949,7669.665142,No SL Hit,99.41%,-99.97%
ICICIBANK.EQ-NSE,05-03-2021,611.65,590,13,26,25-03-2021,-15324.12327,1144.445353,0,FALSE,0,14938.1,14600,275.05,207,0,46.86004244,-2962.937054,Intraday SL Hit,-100.00%,32.87%
ICICIBANK.EQ-NSE,09-04-2021,565.8,550,10.5,21,12-04-2021,-13380.16967,1237.186285,0,FALSE,0,14834.85,14650,448.25,160,0,47.18618658,-13314.4083,Intraday SL Hit,-100.00%,180.16%
ICICIBANK.EQ-NSE,07-05-2021,607.65,590,9.75,0.05,27-05-2021,11061.30174,1151.978935,0,FALSE,0,14823.15,14650,0.1,196.35,0,47.22343092,9360.368748,No SL Hit,99.49%,-99.95%
ICICIBANK.EQ-NSE,04-06-2021,644,630,9.1,0.05,24-06-2021,9737.5,1086.956522,0,FALSE,0,15670.25,15500,0.05,118,0,44.67063384,5321.634945,No SL Hit,99.45%,-99.96%
ICICIBANK.EQ-NSE,09-07-2021,638.65,620,5.55,0.05,29-07-2021,5966.96156,1096.062006,0,FALSE,0,15689.8,15550,0.05,109.3,0,44.61497278,4922.972249,No SL Hit,99.10%,-99.95%
ICICIBANK.EQ-NSE,06-08-2021,699.9,680,5.6,0.05,26-08-2021,5494.284898,1000.142878,0,FALSE,0,16238.2,16050,0.05,90.55,0,43.10822628,3940.350531,No SL Hit,99.11%,-99.94%
ICICIBANK.EQ-NSE,13-09-2021,707.65,690,5.8,0.05,30-09-2021,5629.972444,989.1895711,0,FALSE,0,17355.3,17200,0.05,111.3,0,40.33350043,4532.013275,No SL Hit,99.14%,-99.96%
ICICIBANK.EQ-NSE,08-10-2021,704.05,690,12.75,0.05,28-10-2021,12499.68042,994.2475676,0,FALSE,0,17895.2,17750,0.05,163.5,0,39.11663463,6457.589186,No SL Hit,99.61%,-99.97%
ICICIBANK.EQ-NSE,08-11-2021,781.45,760,8.85,17.7,22-11-2021,-8165.397658,895.7706827,0,FALSE,0,18068.55,17900,457.05,127.9,0,38.74134892,-12525.09748,Intraday SL Hit,-100.00%,257.35%
ICICIBANK.EQ-NSE,10-12-2021,757.25,740,7.55,15.1,17-12-2021,-7188.577088,924.3974909,0,FALSE,0,17511.3,17350,394,151.05,0,39.9741881,-9493.849686,Intraday SL Hit,-100.00%,160.84%
ICICIBANK.EQ-NSE,07-01-2022,794.5,780,12.55,0.05,27-01-2022,10902.20264,881.0572687,0,FALSE,0,17812.7,17650,539.95,176.25,0,39.29780438,-14011.16058,No SL Hit,99.60%,206.35%
ICICIBANK.EQ-NSE,04-02-2022,803.5,790,10.8,21.6,07-02-2022,-9691.101431,871.1885501,0,FALSE,0,17516.3,17350,352.1,215.1,0,39.96277753,-5248.231647,Intraday SL Hit,-100.00%,63.69%
ICICIBANK.EQ-NSE,11-03-2022,678,660,15,0.05,31-03-2022,15279.71976,1032.448378,0,FALSE,0,16630.45,16450,0.05,290.35,0,42.09146475,12341.38583,No SL Hit,99.67%,-99.98%
ICICIBANK.EQ-NSE,08-04-2022,754.5,740,10,0.05,28-04-2022,9138.038436,927.7667329,0,FALSE,0,17784.35,17600,354.85,164,0,39.36044893,-7307.71999,No SL Hit,99.50%,116.37%
ICICIBANK.EQ-NSE,06-05-2022,721,710,12.05,24.1,12-05-2022,-12050,970.8737864,0,FALSE,0,16411.25,16250,535.7,229.85,0,42.65366745,-12719.08904,Intraday SL Hit,-100.00%,133.07%
ICICIBANK.EQ-NSE,10-06-2022,720.25,710,10.8,21.6,13-06-2022,-10811.2461,971.8847622,0,FALSE,0,16201.8,16050,432.05,213.7,0,43.20507598,-9154.831562,Intraday SL Hit,-100.00%,102.18%
ICICIBANK.EQ-NSE,08-07-2022,756.25,740,9.2,0.05,28-07-2022,8383.801653,925.6198347,0,FALSE,0,16220.6,16050,0.05,186.55,0,43.15500043,8128.934811,No SL Hit,99.46%,-99.97%
ICICIBANK.EQ-NSE,05-08-2022,837.35,820,11.95,0.05,25-08-2022,9847.733922,835.9706216,0,FALSE,0,17397.5,17200,0.05,186,0,40.23566604,7556.680558,No SL Hit,99.58%,-99.97%
ICICIBANK.EQ-NSE,09-09-2022,901.75,890,12.3,24.6,26-09-2022,-9834.543942,776.2683671,0,FALSE,0,17833.35,17650,622,189.5,0,39.25229976,-16658.08724,Intraday SL Hit,-100.00%,228.23%
ICICIBANK.EQ-NSE,07-10-2022,883.25,870,13.75,27.5,13-10-2022,-11224.17209,792.5275969,0,FALSE,0,17314.65,17100,319.4,194.05,0,40.42819231,-4860.095353,Intraday SL Hit,-100.00%,64.60%
ICICIBANK.EQ-NSE,04-11-2022,906.5,890,10.15,0.05,24-11-2022,7720.46332,772.2007722,0,FALSE,0,18117.15,17900,0.05,126.9,0,38.63742366,4950.2074,No SL Hit,99.51%,-99.96%
ICICIBANK.EQ-NSE,09-12-2022,930.25,920,9.9,19.8,15-12-2022,-7673.098629,752.4858909,0,FALSE,0,18496.6,18300,114,102,0,37.8447931,-372.3927641,Intraday SL Hit,-100.00%,11.76%
ICICIBANK.EQ-NSE,06-01-2023,870.5,860,11.25,8,25-01-2023,2458.644457,804.1355543,0,FALSE,0,17859.45,0,0,0,0,0,0,No SL Hit,28.89%,0.00%
ICICIBANK.EQ-NSE,03-02-2023,861.95,850,12.2,9.6,23-02-2023,1934.450954,812.1120715,0,FALSE,0,17854.05,17650,138.55,137.85,0,39.20679062,80.92281583,No SL Hit,21.31%,0.51%
ICICIBANK.EQ-NSE,10-03-2023,842,830,9.75,19.5,14-03-2023,-8348.871734,831.3539192,0,FALSE,0,17412.9,17250,267,120,0,40.20008155,-5753.837672,Intraday SL Hit,-100.00%,122.50%
ICICIBANK.EQ-NSE,10-04-2023,866.9,860,11.05,0.1,27-04-2023,8751.816819,807.4749106,0,FALSE,0,17624.05,17500,0.05,97.9,0,39.71845291,3925.354842,No SL Hit,99.10%,-99.95%
ICICIBANK.EQ-NSE,05-05-2023,927,910,7.25,0.05,25-05-2023,5381.769148,755.1240561,0,FALSE,0,18069,17900,0.05,97.75,0,38.74038408,3822.823621,No SL Hit,99.31%,-99.95%
ICICIBANK.EQ-NSE,09-06-2023,939.15,930,8.75,0.05,28-06-2023,6418.995901,745.3548421,0,FALSE,0,18563.4,18450,0.05,96,0,37.70860941,3654.360193,No SL Hit,99.43%,-99.95%
ICICIBANK.EQ-NSE,07-07-2023,944.95,930,8.3,0.05,27-07-2023,6049.579343,740.7799354,0,FALSE,0,19331.8,19200,0.05,113.6,0,36.20976836,4152.771599,No SL Hit,99.40%,-99.96%
ICICIBANK.EQ-NSE,11-08-2023,954.35,940,7,0.15,31-08-2023,4971.918059,733.4835228,0,FALSE,0,19428.3,19300,45.6,90.6,0,36.02991512,1670.418925,No SL Hit,97.86%,-49.67%
ICICIBANK.EQ-NSE,08-09-2023,971.8,960,8.8,17.6,25-09-2023,-6528.915415,720.3128216,0,FALSE,0,19819.95,19700,71.55,102.5,0,35.31794984,1154.561439,Intraday SL Hit,-100.00%,-30.20%
ICICIBANK.EQ-NSE,06-10-2023,945.1,935,11,22,25-10-2023,-8391.704582,740.6623638,0,FALSE,0,19653.5,19550,424.3,118.75,0,35.61706566,-10689.37594,Intraday SL Hit,-100.00%,257.31%
ICICIBANK.EQ-NSE,10-11-2023,940.5,930,6.9,13.8,17-11-2023,-5289.633174,744.2849548,0,FALSE,0,19425.35,19350,24.05,100.3,0,36.03538675,2792.508243,Intraday SL Hit,-100.00%,-76.02%
ICICIBANK.EQ-NSE,08-12-2023,1011.5,1000,11.5,0.25,28-12-2023,7704.152249,692.0415225,0,FALSE,0,20969.4,20850,0.05,104.7,0,33.38197564,3528.39137,No SL Hit,97.83%,-99.95%
ICICIBANK.EQ-NSE,05-01-2024,992.55,985,14.4,0.05,25-01-2024,10018.48773,705.2541434,0,FALSE,0,21710.8,21600,248.3,162.1,0,32.2420178,-2646.940693,No SL Hit,99.65%,53.18%
ICICIBANK.EQ-NSE,09-02-2024,1010.95,1000,14.8,0.05,29-02-2024,10110.34176,692.4180227,0,FALSE,0,21782.5,21650,0.05,202.25,0,32.1358889,6562.887639,No SL Hit,99.66%,-99.98%
ICICIBANK.EQ-NSE,11-03-2024,1077.25,1070,13.9,0.05,28-03-2024,8909.120446,649.8027385,0,FALSE,0,22332.65,22250,0.2,184.45,0,31.34424262,5833.053847,No SL Hit,99.64%,-99.89%
ICICIBANK.EQ-NSE,05-04-2024,1084,1070,11.8,23.6,19-04-2024,-7848.523985,645.7564576,0,FALSE,0,22513.7,22400,312.75,146,0,31.09217943,-5041.985547,Intraday SL Hit,-100.00%,114.21%
ICICIBANK.EQ-NSE,10-05-2024,1118.25,1110,15.35,0.2,30-05-2024,9386.228482,625.9780908,0,FALSE,0,22055.2,21950,0.05,200,0,31.73854692,6409.615419,No SL Hit,98.70%,-99.98%
ICICIBANK.EQ-NSE,07-06-2024,1121,1110,13.7,0.05,27-06-2024,8437.778769,624.4424621,0,FALSE,0,23290.15,23100,0.05,240.15,0,30.05562437,7288.549022,No SL Hit,99.64%,-99.98%
HINDUNILVR.EQ-NSE,11-01-2019,1769.95,1740,20.1,0.1,31-01-2019,7829.938699,395.4913981,0,FALSE,0,10794.95,10700,0.05,100.05,0,64.84513592,6549.423573,No SL Hit,99.50%,-99.95%
HINDUNILVR.EQ-NSE,08-02-2019,1815,1780,14.75,29.5,15-02-2019,-5859.366391,385.6749311,0,FALSE,0,10943.6,10850,160.45,102.05,0,63.96432618,-3567.610293,Intraday SL Hit,-100.00%,57.23%
HINDUNILVR.EQ-NSE,08-03-2019,1701.8,1660,13.35,0.05,28-03-2019,5415.559995,411.3291809,0,FALSE,0,11035.4,10950,0.1,84.05,0,63.4322272,5378.513692,No SL Hit,99.63%,-99.88%
HINDUNILVR.EQ-NSE,05-04-2019,1662.5,1620,9,0.05,25-04-2019,3730.315789,421.0526316,0,FALSE,0,11665.95,11600,0.05,76,0,60.00368594,4602.91275,No SL Hit,99.44%,-99.93%
HINDUNILVR.EQ-NSE,10-05-2019,1686,1660,26.15,0.05,30-05-2019,10727.52076,415.1838671,0,FALSE,0,11278.9,11200,0.05,268.35,0,62.06278981,16818.02303,No SL Hit,99.81%,-99.98%
HINDUNILVR.EQ-NSE,07-06-2019,1831.1,1800,17.85,35.7,21-06-2019,-7028.480149,382.2838731,0,FALSE,0,11870.65,11800,98,109.7,0,58.96896969,812.4154954,Intraday SL Hit,-100.00%,-10.67%
HINDUNILVR.EQ-NSE,05-07-2019,1787.85,1760,19.35,40.9,09-07-2019,-8673.406606,391.5317281,0,FALSE,0,11811.15,11700,220,89.6,0,59.26603252,-7544.803004,Overnight SL Hit,-111.37%,145.54%
HINDUNILVR.EQ-NSE,09-08-2019,1838,1800,13.6,0.05,29-08-2019,5108.51469,380.8487486,0,FALSE,0,11109.65,11000,50.1,101,0,63.00828559,3302.327256,No SL Hit,99.63%,-50.40%
HINDUNILVR.EQ-NSE,06-09-2019,1815,1780,15.85,0.05,26-09-2019,6032.341598,385.6749311,0,FALSE,0,10946.2,10850,0.05,110.5,0,63.94913303,7133.87751,No SL Hit,99.68%,-99.95%
HINDUNILVR.EQ-NSE,11-10-2019,2007,1960,33.5,0.05,31-10-2019,11549.65122,348.7792725,0,FALSE,0,11305.05,11200,0.05,123.35,0,61.91923079,7711.049487,No SL Hit,99.85%,-99.96%
HINDUNILVR.EQ-NSE,08-11-2019,2085,2040,21.15,0.05,28-11-2019,7012.757794,335.7314149,0,FALSE,0,11908.15,11800,0.05,100,0,58.78327028,5934.200527,No SL Hit,99.76%,-99.95%
HINDUNILVR.EQ-NSE,06-12-2019,2027.8,1980,17.95,35.9,17-12-2019,-6382.261564,345.2016964,0,FALSE,0,11921.5,11800,12.2,83.35,0,58.71744327,4233.850606,Intraday SL Hit,-100.00%,-85.36%
HINDUNILVR.EQ-NSE,10-01-2020,1955.5,1920,20.35,0.1,30-01-2020,7175.581693,357.9647149,0,FALSE,0,12256.8,12150,114.05,82.7,0,57.11115462,-1678.068501,No SL Hit,99.51%,37.91%
HINDUNILVR.EQ-NSE,07-02-2020,2160.1499,2140,27.55,0.05,27-02-2020,8821.980363,324.0515855,0,FALSE,0,12098.35,12000,367.5,101.55,0,57.85912955,-15116.24726,No SL Hit,99.82%,261.89%
HINDUNILVR.EQ-NSE,06-03-2020,2172,2140,47.45,100,11-03-2020,-17411.21087,322.2836096,0,FALSE,0,10989.45,10900,608.2,252.95,0,63.69745529,-22079.99035,Overnight SL Hit,-110.75%,140.44%
HINDUNILVR.EQ-NSE,13-04-2020,2350.5,2300,85,97,30-04-2020,-4115.72006,297.8089768,0,FALSE,0,8993.85,8800,0.05,290.1,0,77.83096227,22800.69714,No SL Hit,-14.12%,-99.98%
